"Stec ID","Trace ID"
"138335","P,T"
"138336","P,T"
"138337","P,T"
"138338","P,T"
"138339","P,T"
"138340","P,T"
"138341","P,T"
"138343","P,T"
"138348","P,T"
"138349","P,T"
"138350","P,T"
"138351","P,T"
"138353","P,T"
"138354","P,T"
"138355","P,T"
"138361","P,T"
"138362","P,T"
"138368","P,T"
"138369","P,T"
"138372","P,T"
"138373","P,T"
"138374","P,T"
"138376","P,T"
"138377","P,T"
"138378","P,T"
"138379","P,T"
"138390","P,T"
"138391","P,T"
"138393","P,T"
"138394","P,T"
"138395","P,T"
"138396","P,T"
"138397","P,T"
"138398","P,T"
"138417","P,T"
"138440","P,T"
"138487","P,T"
"138521","P,T"
"138525","P,T"
"138542","P,T"
"138543","P,T"
"138544","P,T"
"138546","P,T"
"138662","P,T"
"138663","P,T"
"138675","P,T"
"138689","P,T"
"139141","P,T"
"139343","P,T"
"139344","P,T"
"139400","P,T"
"139401","P,T"
"139402","P,T"
"139403","P,T"
"139404","P,T"
"139405","P,T"
"138326","P,T"
"138327","P,T"
"138328","P,T"
"138329","P,T"
"138330","P,T"
"138331","P,T"
"138332","P,T"
"138333","P,T"
"138334","P,T"
"138342","P,T"
"138344","P,T"
"138345","P,T"
"138346","P,T"
"138347","P,T"
"138366","P,T"
"138367","P,T"
"138370","P,T"
"138371","P,T"
"138375","P,T"
"138380","P,T"
"138381","P,T"
"138382","P,T"
"138383","P,T"
"138384","P,T"
"138385","P,T"
"138386","P,T"
"138392","P,T"
"138399","P,T"
"138416","P,T"
"138429","P,T"
"138437","P,T"
"138438","P,T"
"138441","P,T"
"138442","P,T"
"138522","P,T"
"138526","P,T"
"138527","P,T"
"138531","P,T"
"138532","P,T"
"138566","P,T"
"138690","P,T"
"138870","P,T"
"138988","P,T"
"138989","P,T"
"138990","P,T"
"139345","P,T"
"139346","P,T"
"139406","P,T"
"139407","P,T"
"139408","P,T"
"139409","P,T"
"139410","P,T"
"139411","P,T"
"139412","P,T"
"139413","P,T"
"138387","P,T"
"138388","P,T"
"138389","P,T"
"138419","P,T"
"138420","P,T"
"138421","P,T"
"138422","P,T"
"138423","P,T"
"138425","P,T"
"138426","P,T"
"138427","P,T"
"138428","P,T"
"138430","P,T"
"138439","P,T"
"138462","P,T"
"138463","P,T"
"138488","P,T"
"138495","P,T"
"138496","P,T"
"138497","P,T"
"138498","P,T"
"138499","P,T"
"138503","P,T"
"138504","P,T"
"138508","P,T"
"138509","P,T"
"138510","P,T"
"138511","P,T"
"138512","P,T"
"138513","P,T"
"138514","P,T"
"138515","P,T"
"138516","P,T"
"138517","P,T"
"138518","P,T"
"138523","P,T"
"138524","P,T"
"138533","P,T"
"138534","P,T"
"138537","P,T"
"138560","P,T"
"138561","P,T"
"138577","P,T"
"138578","P,T"
"138586","P,T"
"138589","P,T"
"138617","P,T"
"138691","P,T"
"138692","P,T"
"138693","P,T"
"138833","P,T"
"138991","P,T"
"139142","P,T"
"139143","P,T"
"139144","P,T"
"139347","P,T"
"139348","P,T"
"139414","P,T"
"139415","P,T"
"139416","P,T"
"139417","P,T"
"139418","P,T"
"138418","P,T"
"138424","P,T"
"138431","P,T"
"138432","P,T"
"138433","P,T"
"138434","P,T"
"138435","P,T"
"138436","P,T"
"138464","P,T"
"138465","P,T"
"138466","P,T"
"138467","P,T"
"138468","P,T"
"138469","P,T"
"138489","P,T"
"138490","P,T"
"138491","P,T"
"138492","P,T"
"138493","P,T"
"138494","P,T"
"138500","P,T"
"138501","P,T"
"138502","P,T"
"138505","P,T"
"138506","P,T"
"138507","P,T"
"138528","P,T"
"138529","P,T"
"138535","P,T"
"138536","P,T"
"138538","P,T"
"138547","P,T"
"138548","P,T"
"138569","P,T"
"139088","P,T"
"139089","P,T"
"139145","P,T"
"139349","P,T"
"139419","P,T"
"139420","P,T"
"139421","P,T"
"139422","P,T"
"139423","P,T"
"138470","P,T"
"138471","P,T"
"138472","P,T"
"138473","P,T"
"138474","P,T"
"138475","P,T"
"138476","P,T"
"138477","P,T"
"138539","P,T"
"138540","P,T"
"138549","P,T"
"138550","P,T"
"138553","P,T"
"138554","P,T"
"138555","P,T"
"138556","P,T"
"138557","P,T"
"138558","P,T"
"138559","P,T"
"138562","P,T"
"138563","P,T"
"138564","P,T"
"138565","P,T"
"138567","P,T"
"138568","P,T"
"138570","P,T"
"138571","P,T"
"138572","P,T"
"138594","P,T"
"138595","P,T"
"138596","P,T"
"138597","P,T"
"138598","P,T"
"138600","P,T"
"138642","P,T"
"138643","P,T"
"138648","P,T"
"138649","P,T"
"138650","P,T"
"138651","P,T"
"138652","P,T"
"138653","P,T"
"138654","P,T"
"138655","P,T"
"138658","P,T"
"138659","P,T"
"138672","P,T"
"138673","P,T"
"138674","P,T"
"138732","P,T"
"138733","P,T"
"138773","P,T"
"138774","P,T"
"138834","P,T"
"138835","P,T"
"138871","P,T"
"138932","P,T"
"138933","P,T"
"138993","P,T"
"138994","P,T"
"138995","P,T"
"139090","P,T"
"139424","P,T"
"139425","P,T"
"139426","P,T"
"139427","P,T"
"139428","P,T"
"139429","P,T"
"139430","P,T"
"139539","P,T"
"139540","P,T"
"140425","P,T"
"138551","P,T"
"138552","P,T"
"138587","P,T"
"138588","P,T"
"138590","P,T"
"138591","P,T"
"138592","P,T"
"138593","P,T"
"138601","P,T"
"138602","P,T"
"138603","P,T"
"138604","P,T"
"138605","P,T"
"138606","P,T"
"138607","P,T"
"138608","P,T"
"138609","P,T"
"138610","P,T"
"138611","P,T"
"138612","P,T"
"138616","P,T"
"138656","P,T"
"138657","P,T"
"138660","P,T"
"138661","P,T"
"138676","P,T"
"138677","P,T"
"138678","P,T"
"138694","P,T"
"138695","P,T"
"138696","P,T"
"138697","P,T"
"138698","P,T"
"138699","P,T"
"138700","P,T"
"138701","P,T"
"138702","P,T"
"138703","P,T"
"138704","P,T"
"138705","P,T"
"138713","P,T"
"138715","P,T"
"138716","P,T"
"138717","P,T"
"138718","P,T"
"138719","P,T"
"138728","P,T"
"138730","P,T"
"138731","P,T"
"138775","P,T"
"138873","P,T"
"138877","P,T"
"138934","P,T"
"138961","P,T"
"138998","P,T"
"138999","P,T"
"139006","P,T"
"139009","P,T"
"139350","P,T"
"139351","P,T"
"139352","P,T"
"139353","P,T"
"139431","P,T"
"139432","P,T"
"139433","P,T"
"139434","P,T"
"139435","P,T"
"139578","P,T"
"140733","P,T"
"138613","P,T"
"138614","P,T"
"138615","P,T"
"138679","P,T"
"138684","P,T"
"138685","P,T"
"138686","P,T"
"138687","P,T"
"138706","P,T"
"138707","P,T"
"138708","P,T"
"138709","P,T"
"138710","P,T"
"138711","P,T"
"138712","P,T"
"138714","P,T"
"138729","P,T"
"138734","P,T"
"138735","P,T"
"138736","P,T"
"138737","P,T"
"138738","P,T"
"138739","P,T"
"138740","P,T"
"138761","P,T"
"138762","P,T"
"138798","P,T"
"138799","P,T"
"138800","P,T"
"138803","P,T"
"138804","P,T"
"138805","P,T"
"138806","P,T"
"138807","P,T"
"138808","P,T"
"138809","P,T"
"138837","P,T"
"138838","P,T"
"138881","P,T"
"138917","P,T"
"138918","P,T"
"138935","P,T"
"138941","P,T"
"138962","P,T"
"138964","P,T"
"138965","P,T"
"138966","P,T"
"139010","P,T"
"139011","P,T"
"139012","P,T"
"139013","P,T"
"139146","P,T"
"139147","P,T"
"139354","P,T"
"139436","P,T"
"139437","P,T"
"139438","P,T"
"139439","P,T"
"139579","P,T"
"139580","P,T"
"138722","P,T"
"138723","P,T"
"138724","P,T"
"138725","P,T"
"138726","P,T"
"138727","P,T"
"138741","P,T"
"138742","P,T"
"138743","P,T"
"138744","P,T"
"138747","P,T"
"138748","P,T"
"138749","P,T"
"138750","P,T"
"138763","P,T"
"138764","P,T"
"138765","P,T"
"138766","P,T"
"138767","P,T"
"138768","P,T"
"138769","P,T"
"138781","P,T"
"138782","P,T"
"138786","P,T"
"138787","P,T"
"138788","P,T"
"138789","P,T"
"138802","P,T"
"138810","P,T"
"138811","P,T"
"138812","P,T"
"138813","P,T"
"138814","P,T"
"138839","P,T"
"138840","P,T"
"138841","P,T"
"138843","P,T"
"138878","P,T"
"138882","P,T"
"138883","P,T"
"138936","P,T"
"138937","P,T"
"138942","P,T"
"138943","P,T"
"138963","P,T"
"139014","P,T"
"139091","P,T"
"139092","P,T"
"139148","P,T"
"139355","P,T"
"139440","P,T"
"139441","P,T"
"139442","P,T"
"139443","P,T"
"138745","P,T"
"138746","P,T"
"138770","P,T"
"138771","P,T"
"138772","P,T"
"138777","P,T"
"138778","P,T"
"138779","P,T"
"138780","P,T"
"138783","P,T"
"138784","P,T"
"138785","P,T"
"138790","P,T"
"138791","P,T"
"138792","P,T"
"138793","P,T"
"138796","P,T"
"138797","P,T"
"138815","P,T"
"138816","P,T"
"138817","P,T"
"138818","P,T"
"138819","P,T"
"138820","P,T"
"138821","P,T"
"138822","P,T"
"138853","P,T"
"138855","P,T"
"138884","P,T"
"138885","P,T"
"138912","P,T"
"138944","P,T"
"138945","P,T"
"138946","P,T"
"138969","P,T"
"139015","P,T"
"139028","P,T"
"139029","P,T"
"139030","P,T"
"139031","P,T"
"139105","P,T"
"139149","P,T"
"139356","P,T"
"139444","P,T"
"139541","P,T"
"139542","P,T"
"140432","P,T"
"140434","P,T"
"140435","P,T"
"140436","P,T"
"138825","P,T"
"139446","P,T"
"139447","P,T"
"138858","P,T"
"138859","P,T"
"138860","P,T"
"138861","P,T"
"138862","P,T"
"138801","P,T"
"138823","P,T"
"138824","P,T"
"138826","P,T"
"138827","P,T"
"138828","P,T"
"138829","P,T"
"138842","P,T"
"138844","P,T"
"138845","P,T"
"138846","P,T"
"138847","P,T"
"138854","P,T"
"138856","P,T"
"138857","P,T"
"138864","P,T"
"138865","P,T"
"138866","P,T"
"138886","P,T"
"138887","P,T"
"138888","P,T"
"138889","P,T"
"138890","P,T"
"138906","P,T"
"138908","P,T"
"138909","P,T"
"138910","P,T"
"138911","P,T"
"138938","P,T"
"138939","P,T"
"138947","P,T"
"138948","P,T"
"138949","P,T"
"138954","P,T"
"138955","P,T"
"139107","P,T"
"139161","P,T"
"139448","P,T"
"139449","P,T"
"139647","P,T"
"139949","P,T"
"138830","P,T"
"138831","P,T"
"138832","P,T"
"138848","P,T"
"138849","P,T"
"138850","P,T"
"138851","P,T"
"138852","P,T"
"138863","P,T"
"138867","P,T"
"138868","P,T"
"138872","P,T"
"138893","P,T"
"138894","P,T"
"138895","P,T"
"138896","P,T"
"138897","P,T"
"138898","P,T"
"138899","P,T"
"138900","P,T"
"138901","P,T"
"138902","P,T"
"138903","P,T"
"138904","P,T"
"138905","P,T"
"138907","P,T"
"138913","P,T"
"138914","P,T"
"138915","P,T"
"138916","P,T"
"138940","P,T"
"138950","P,T"
"138951","P,T"
"138956","P,T"
"138957","P,T"
"138959","P,T"
"138960","P,T"
"138997","P,T"
"139016","P,T"
"139017","P,T"
"139018","P,T"
"139019","P,T"
"139020","P,T"
"139021","P,T"
"139032","P,T"
"139045","P,T"
"139052","P,T"
"139053","P,T"
"139072","P,T"
"139081","P,T"
"139082","P,T"
"139098","P,T"
"139099","P,T"
"139108","P,T"
"139357","P,T"
"139450","P,T"
"139451","P,T"
"139452","P,T"
"139648","P,T"
"138874","P,T"
"138875","P,T"
"138891","P,T"
"138892","P,T"
"138919","P,T"
"138920","P,T"
"138921","P,T"
"138922","P,T"
"138923","P,T"
"138924","P,T"
"138925","P,T"
"138926","P,T"
"138928","P,T"
"138929","P,T"
"138952","P,T"
"138953","P,T"
"138958","P,T"
"138968","P,T"
"138987","P,T"
"139000","P,T"
"139001","P,T"
"139002","P,T"
"139005","P,T"
"139007","P,T"
"139022","P,T"
"139023","P,T"
"139046","P,T"
"139064","P,T"
"139065","P,T"
"139066","P,T"
"139067","P,T"
"139083","P,T"
"139084","P,T"
"139110","P,T"
"139111","P,T"
"139155","P,T"
"139358","P,T"
"139359","P,T"
"139453","P,T"
"139454","P,T"
"139455","P,T"
"139456","P,T"
"139457","P,T"
"139649","P,T"
"139950","P,T"
"140022","P,T"
"140023","P,T"
"140024","P,T"
"138930","P,T"
"138970","P,T"
"138971","P,T"
"138972","P,T"
"138973","P,T"
"138974","P,T"
"138975","P,T"
"138976","P,T"
"138977","P,T"
"138978","P,T"
"138979","P,T"
"138980","P,T"
"138981","P,T"
"138982","P,T"
"139003","P,T"
"139004","P,T"
"139008","P,T"
"139034","P,T"
"139041","P,T"
"139044","P,T"
"139047","P,T"
"139048","P,T"
"139049","P,T"
"139050","P,T"
"139051","P,T"
"139054","P,T"
"139055","P,T"
"139056","P,T"
"139068","P,T"
"139069","P,T"
"139070","P,T"
"139071","P,T"
"139113","P,T"
"139115","P,T"
"139116","P,T"
"139156","P,T"
"139190","P,T"
"139191","P,T"
"139192","P,T"
"139193","P,T"
"139194","P,T"
"139458","P,T"
"139459","P,T"
"139460","P,T"
"139461","P,T"
"139481","P,T"
"139543","P,T"
"139650","P,T"
"139651","P,T"
"139652","P,T"
"139951","P,T"
"138967","P,T"
"138985","P,T"
"138986","P,T"
"139024","P,T"
"139025","P,T"
"139026","P,T"
"139027","P,T"
"139035","P,T"
"139036","P,T"
"139038","P,T"
"139039","P,T"
"139042","P,T"
"139057","P,T"
"139058","P,T"
"139073","P,T"
"139074","P,T"
"139075","P,T"
"139076","P,T"
"139077","P,T"
"139114","P,T"
"139118","P,T"
"139120","P,T"
"139121","P,T"
"139122","P,T"
"139123","P,T"
"139129","P,T"
"139157","P,T"
"139158","P,T"
"139159","P,T"
"139162","P,T"
"139163","P,T"
"139164","P,T"
"139195","P,T"
"139196","P,T"
"139197","P,T"
"139360","P,T"
"139361","P,T"
"139462","P,T"
"139463","P,T"
"139464","P,T"
"139465","P,T"
"139494","P,T"
"139544","P,T"
"139653","P,T"
"139654","P,T"
"139130","P,T"
"139059","P,T"
"139060","P,T"
"139061","P,T"
"139062","P,T"
"139063","P,T"
"139079","P,T"
"139080","P,T"
"139086","P,T"
"139087","P,T"
"139094","P,T"
"139095","P,T"
"139096","P,T"
"139117","P,T"
"139119","P,T"
"139124","P,T"
"139125","P,T"
"139126","P,T"
"139127","P,T"
"139128","P,T"
"139132","P,T"
"139133","P,T"
"139134","P,T"
"139135","P,T"
"139136","P,T"
"139137","P,T"
"139138","P,T"
"139139","P,T"
"139160","P,T"
"139165","P,T"
"139175","P,T"
"139188","P,T"
"139189","P,T"
"139204","P,T"
"139205","P,T"
"139206","P,T"
"139207","P,T"
"139208","P,T"
"139209","P,T"
"139210","P,T"
"139240","P,T"
"139250","P,T"
"139287","P,T"
"139482","P,T"
"139483","P,T"
"139484","P,T"
"139485","P,T"
"139486","P,T"
"139613","P,T"
"139614","P,T"
"140191","P,T"
"140192","P,T"
"140352","P,T"
"140353","P,T"
"140757","P,T"
"140779","P,T"
"140780","P,T"
"140781","P,T"
"140782","P,T"
"140982","P,T"
"139097","P,T"
"139100","P,T"
"139102","P,T"
"139103","P,T"
"139104","P,T"
"139131","P,T"
"139151","P,T"
"139166","P,T"
"139167","P,T"
"139168","P,T"
"139169","P,T"
"139173","P,T"
"139174","P,T"
"139185","P,T"
"139186","P,T"
"139187","P,T"
"139198","P,T"
"139199","P,T"
"139200","P,T"
"139201","P,T"
"139202","P,T"
"139203","P,T"
"139211","P,T"
"139212","P,T"
"139224","P,T"
"139225","P,T"
"139227","P,T"
"139228","P,T"
"139229","P,T"
"139230","P,T"
"139231","P,T"
"139232","P,T"
"139233","P,T"
"139234","P,T"
"139235","P,T"
"139236","P,T"
"139237","P,T"
"139238","P,T"
"139239","P,T"
"139241","P,T"
"139242","P,T"
"139243","P,T"
"139244","P,T"
"139245","P,T"
"139246","P,T"
"139247","P,T"
"139248","P,T"
"139249","P,T"
"139261","P,T"
"139262","P,T"
"139265","P,T"
"139582","P,T"
"139583","P,T"
"139584","P,T"
"139615","P,T"
"139616","P,T"
"139662","P,T"
"139666","P,T"
"139952","P,T"
"140193","P,T"
"140194","P,T"
"140195","P,T"
"140365","P,T"
"140758","P,T"
"140759","P,T"
"140783","P,T"
"140784","P,T"
"140785","P,T"
"140786","P,T"
"140983","P,T"
"140985","P,T"
"139152","P,T"
"139153","P,T"
"139154","P,T"
"139172","P,T"
"139178","P,T"
"139179","P,T"
"139180","P,T"
"139181","P,T"
"139182","P,T"
"139183","P,T"
"139184","P,T"
"139213","P,T"
"139214","P,T"
"139215","P,T"
"139216","P,T"
"139217","P,T"
"139218","P,T"
"139222","P,T"
"139223","P,T"
"139226","P,T"
"139251","P,T"
"139252","P,T"
"139253","P,T"
"139254","P,T"
"139255","P,T"
"139256","P,T"
"139257","P,T"
"139258","P,T"
"139263","P,T"
"139264","P,T"
"139272","P,T"
"139274","P,T"
"139275","P,T"
"139288","P,T"
"139289","P,T"
"139296","P,T"
"139297","P,T"
"139298","P,T"
"139333","P,T"
"139466","P,T"
"139472","P,T"
"139473","P,T"
"139474","P,T"
"139475","P,T"
"139476","P,T"
"139477","P,T"
"139480","P,T"
"139487","P,T"
"139489","P,T"
"139499","P,T"
"139500","P,T"
"139501","P,T"
"139502","P,T"
"139503","P,T"
"139504","P,T"
"139505","P,T"
"139581","P,T"
"139588","P,T"
"139621","P,T"
"139663","P,T"
"139667","P,T"
"139953","P,T"
"140354","P,T"
"140355","P,T"
"140366","P,T"
"140433","P,T"
"140760","P,T"
"140761","P,T"
"140787","P,T"
"140788","P,T"
"140789","P,T"
"140984","P,T"
"140986","P,T"
"139259","P,T"
"139276","P,T"
"139278","P,T"
"139279","P,T"
"139280","P,T"
"139282","P,T"
"139283","P,T"
"139284","P,T"
"139285","P,T"
"139286","P,T"
"139299","P,T"
"139300","P,T"
"139301","P,T"
"139302","P,T"
"139323","P,T"
"139329","P,T"
"139330","P,T"
"139331","P,T"
"139467","P,T"
"139478","P,T"
"139479","P,T"
"139488","P,T"
"139490","P,T"
"139491","P,T"
"139507","P,T"
"139508","P,T"
"139509","P,T"
"139510","P,T"
"139511","P,T"
"139512","P,T"
"139514","P,T"
"139516","P,T"
"139517","P,T"
"139520","P,T"
"139617","P,T"
"139618","P,T"
"139668","P,T"
"139806","P,T"
"139810","P,T"
"139954","P,T"
"140196","P,T"
"140197","P,T"
"140367","P,T"
"140790","P,T"
"140791","P,T"
"140792","P,T"
"140921","P,T"
"140922","P,T"
"140923","P,T"
"139260","P,T"
"139291","P,T"
"139292","P,T"
"139293","P,T"
"139294","P,T"
"139321","P,T"
"139322","P,T"
"139328","P,T"
"139332","P,T"
"139334","P,T"
"139468","P,T"
"139469","P,T"
"139470","P,T"
"139471","P,T"
"139492","P,T"
"139493","P,T"
"139515","P,T"
"139519","P,T"
"139521","P,T"
"139522","P,T"
"139555","P,T"
"139565","P,T"
"139566","P,T"
"139567","P,T"
"139587","P,T"
"139619","P,T"
"139629","P,T"
"139630","P,T"
"139631","P,T"
"139632","P,T"
"139664","P,T"
"139669","P,T"
"139670","P,T"
"139671","P,T"
"139685","P,T"
"139686","P,T"
"139749","P,T"
"139762","P,T"
"140198","P,T"
"140199","P,T"
"140200","P,T"
"140356","P,T"
"140368","P,T"
"140762","P,T"
"140793","P,T"
"140794","P,T"
"140795","P,T"
"140796","P,T"
"140924","P,T"
"140987","P,T"
"140988","P,T"
"139523","P,T"
"139527","P,T"
"139562","P,T"
"139563","P,T"
"139569","P,T"
"139633","P,T"
"139634","P,T"
"139635","P,T"
"139495","P,T"
"139496","P,T"
"139497","P,T"
"139498","P,T"
"139518","P,T"
"139528","P,T"
"139550","P,T"
"139551","P,T"
"139552","P,T"
"139553","P,T"
"139554","P,T"
"139556","P,T"
"139557","P,T"
"139558","P,T"
"139559","P,T"
"139560","P,T"
"139561","P,T"
"139564","P,T"
"139568","P,T"
"139570","P,T"
"139576","P,T"
"139577","P,T"
"139593","P,T"
"139600","P,T"
"139636","P,T"
"139672","P,T"
"139682","P,T"
"139687","P,T"
"139691","P,T"
"139707","P,T"
"139708","P,T"
"139763","P,T"
"139764","P,T"
"139765","P,T"
"139955","P,T"
"140357","P,T"
"140797","P,T"
"140798","P,T"
"140799","P,T"
"140800","P,T"
"140801","P,T"
"140802","P,T"
"140926","P,T"
"140989","P,T"
"140990","P,T"
"139545","P,T"
"139546","P,T"
"139547","P,T"
"139548","P,T"
"139549","P,T"
"139571","P,T"
"139572","P,T"
"139574","P,T"
"139575","P,T"
"139589","P,T"
"139590","P,T"
"139591","P,T"
"139592","P,T"
"139594","P,T"
"139595","P,T"
"139596","P,T"
"139601","P,T"
"139602","P,T"
"139603","P,T"
"139604","P,T"
"139605","P,T"
"139606","P,T"
"139607","P,T"
"139608","P,T"
"139609","P,T"
"139622","P,T"
"139637","P,T"
"139638","P,T"
"139639","P,T"
"139640","P,T"
"139641","P,T"
"139656","P,T"
"139657","P,T"
"139658","P,T"
"139665","P,T"
"139683","P,T"
"139688","P,T"
"139689","P,T"
"139692","P,T"
"139698","P,T"
"139701","P,T"
"139705","P,T"
"139711","P,T"
"139712","P,T"
"139735","P,T"
"139736","P,T"
"139748","P,T"
"139766","P,T"
"139812","P,T"
"139813","P,T"
"139864","P,T"
"139893","P,T"
"139894","P,T"
"139895","P,T"
"139896","P,T"
"139956","P,T"
"140369","P,T"
"140437","P,T"
"140438","P,T"
"140439","P,T"
"140440","P,T"
"140803","P,T"
"140804","P,T"
"140805","P,T"
"140806","P,T"
"140927","P,T"
"140929","P,T"
"140991","P,T"
"139585","P,T"
"139586","P,T"
"139597","P,T"
"139598","P,T"
"139599","P,T"
"139610","P,T"
"139620","P,T"
"139627","P,T"
"139628","P,T"
"139642","P,T"
"139643","P,T"
"139644","P,T"
"139645","P,T"
"139646","P,T"
"139659","P,T"
"139660","P,T"
"139661","P,T"
"139673","P,T"
"139674","P,T"
"139675","P,T"
"139676","P,T"
"139677","P,T"
"139678","P,T"
"139679","P,T"
"139680","P,T"
"139684","P,T"
"139693","P,T"
"139695","P,T"
"139703","P,T"
"139704","P,T"
"139713","P,T"
"139714","P,T"
"139733","P,T"
"139737","P,T"
"139750","P,T"
"139767","P,T"
"139805","P,T"
"139811","P,T"
"139867","P,T"
"139897","P,T"
"139898","P,T"
"139899","P,T"
"140807","P,T"
"140808","P,T"
"140809","P,T"
"140992","P,T"
"140993","P,T"
"140994","P,T"
"139623","P,T"
"139625","P,T"
"139626","P,T"
"139655","P,T"
"139681","P,T"
"139694","P,T"
"139696","P,T"
"139697","P,T"
"139699","P,T"
"139700","P,T"
"139706","P,T"
"139709","P,T"
"139710","P,T"
"139715","P,T"
"139719","P,T"
"139720","P,T"
"139726","P,T"
"139728","P,T"
"139729","P,T"
"139738","P,T"
"139741","P,T"
"139747","P,T"
"139758","P,T"
"139759","P,T"
"139760","P,T"
"139761","P,T"
"139768","P,T"
"139802","P,T"
"139803","P,T"
"139900","P,T"
"139901","P,T"
"139908","P,T"
"139936","P,T"
"139957","P,T"
"140370","P,T"
"140810","P,T"
"140811","P,T"
"140812","P,T"
"140931","P,T"
"140932","P,T"
"140934","P,T"
"140995","P,T"
"139690","P,T"
"139716","P,T"
"139721","P,T"
"139722","P,T"
"139723","P,T"
"139724","P,T"
"139725","P,T"
"139727","P,T"
"139730","P,T"
"139731","P,T"
"139732","P,T"
"139734","P,T"
"139739","P,T"
"139740","P,T"
"139742","P,T"
"139743","P,T"
"139744","P,T"
"139745","P,T"
"139746","P,T"
"139769","P,T"
"139770","P,T"
"139771","P,T"
"139778","P,T"
"139779","P,T"
"139780","P,T"
"139781","P,T"
"139814","P,T"
"139843","P,T"
"139844","P,T"
"139845","P,T"
"139885","P,T"
"139910","P,T"
"140032","P,T"
"140033","P,T"
"140358","P,T"
"140359","P,T"
"140371","P,T"
"140372","P,T"
"140373","P,T"
"140374","P,T"
"140813","P,T"
"140814","P,T"
"140815","P,T"
"140816","P,T"
"140817","P,T"
"140937","P,T"
"140996","P,T"
"139717","P,T"
"139718","P,T"
"139772","P,T"
"139815","P,T"
"139816","P,T"
"139817","P,T"
"139818","P,T"
"139795","P,T"
"139796","P,T"
"139800","P,T"
"139751","P,T"
"139752","P,T"
"139753","P,T"
"139754","P,T"
"139755","P,T"
"139756","P,T"
"139757","P,T"
"139776","P,T"
"139777","P,T"
"139782","P,T"
"139783","P,T"
"139784","P,T"
"139797","P,T"
"139798","P,T"
"139799","P,T"
"139801","P,T"
"139804","P,T"
"139819","P,T"
"139820","P,T"
"139826","P,T"
"139827","P,T"
"139828","P,T"
"139829","P,T"
"139839","P,T"
"139840","P,T"
"139841","P,T"
"139842","P,T"
"139852","P,T"
"139865","P,T"
"139882","P,T"
"139883","P,T"
"139886","P,T"
"139887","P,T"
"139888","P,T"
"139902","P,T"
"139903","P,T"
"139904","P,T"
"139958","P,T"
"139959","P,T"
"140001","P,T"
"140034","P,T"
"140035","P,T"
"140375","P,T"
"140376","P,T"
"140818","P,T"
"140819","P,T"
"140820","P,T"
"140821","P,T"
"140822","P,T"
"140823","P,T"
"140938","P,T"
"140997","P,T"
"140998","P,T"
"139773","P,T"
"139774","P,T"
"139775","P,T"
"139785","P,T"
"139786","P,T"
"139787","P,T"
"139788","P,T"
"139789","P,T"
"139790","P,T"
"139791","P,T"
"139792","P,T"
"139793","P,T"
"139794","P,T"
"139807","P,T"
"139808","P,T"
"139809","P,T"
"139821","P,T"
"139822","P,T"
"139823","P,T"
"139824","P,T"
"139825","P,T"
"139835","P,T"
"139836","P,T"
"139837","P,T"
"139838","P,T"
"139846","P,T"
"139853","P,T"
"139854","P,T"
"139855","P,T"
"139866","P,T"
"139875","P,T"
"139876","P,T"
"139877","P,T"
"139878","P,T"
"139884","P,T"
"139911","P,T"
"139912","P,T"
"139917","P,T"
"139918","P,T"
"139920","P,T"
"139921","P,T"
"139922","P,T"
"139923","P,T"
"139924","P,T"
"139925","P,T"
"139926","P,T"
"139927","P,T"
"139960","P,T"
"139961","P,T"
"139970","P,T"
"139998","P,T"
"140078","P,T"
"140079","P,T"
"140080","P,T"
"140083","P,T"
"140301","P,T"
"140378","P,T"
"140391","P,T"
"140494","P,T"
"140734","P,T"
"140824","P,T"
"140825","P,T"
"140826","P,T"
"140827","P,T"
"140828","P,T"
"140999","P,T"
"139830","P,T"
"139831","P,T"
"139832","P,T"
"139833","P,T"
"139834","P,T"
"139847","P,T"
"139848","P,T"
"139849","P,T"
"139850","P,T"
"139851","P,T"
"139856","P,T"
"139858","P,T"
"139859","P,T"
"139860","P,T"
"139861","P,T"
"139862","P,T"
"139863","P,T"
"139868","P,T"
"139869","P,T"
"139870","P,T"
"139871","P,T"
"139872","P,T"
"139873","P,T"
"139874","P,T"
"139879","P,T"
"139880","P,T"
"139881","P,T"
"139905","P,T"
"139906","P,T"
"139907","P,T"
"139909","P,T"
"139913","P,T"
"139914","P,T"
"139915","P,T"
"139919","P,T"
"139928","P,T"
"139929","P,T"
"139930","P,T"
"139931","P,T"
"139935","P,T"
"139937","P,T"
"139943","P,T"
"139944","P,T"
"139999","P,T"
"140003","P,T"
"140014","P,T"
"140036","P,T"
"140037","P,T"
"140038","P,T"
"140392","P,T"
"140602","P,T"
"140603","P,T"
"141000","P,T"
"139889","P,T"
"139890","P,T"
"139891","P,T"
"139892","P,T"
"139932","P,T"
"139933","P,T"
"139934","P,T"
"139938","P,T"
"139939","P,T"
"139940","P,T"
"139941","P,T"
"139942","P,T"
"139945","P,T"
"139946","P,T"
"139947","P,T"
"139948","P,T"
"139962","P,T"
"139963","P,T"
"139964","P,T"
"139965","P,T"
"139966","P,T"
"139967","P,T"
"139968","P,T"
"139969","P,T"
"139977","P,T"
"139981","P,T"
"139982","P,T"
"139983","P,T"
"139984","P,T"
"139987","P,T"
"139988","P,T"
"139989","P,T"
"139990","P,T"
"139991","P,T"
"140004","P,T"
"140005","P,T"
"140008","P,T"
