"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"," order","Throughput time case","Processing time case"
"141761","Test",2021-09-30,"USA","Start","21839",21839,2,0
"141762","Test",2021-09-30,"USA","Start","21840",21840,2,0
"141763","Test",2021-09-30,"USA","Start","21841",21841,2,0
"141764","Test",2021-09-30,"USA","Start","21842",21842,2,0
"141765","Test",2021-09-30,"USA","Start","21843",21843,2,0
"141766","Test",2021-09-30,"Others","Start","21844",21844,1,0
"141767","Test",2021-09-30,"Others","Start","21845",21845,1,0
"141768","Test",2021-09-29,"Others","Start","21846",21846,0,0
"141769","Test",2021-09-29,"Others","Start","21847",21847,0,0
"141770","Test",2021-09-30,"Others","Start","21848",21848,1,0
"141771","Test",2021-09-30,"Others","Start","21849",21849,1,0
"141772","Test",2021-09-30,"USA","Start","21850",21850,1,0
"141773","Test",2021-09-30,"Others","Start","21851",21851,1,0
"141774","Test",2021-09-30,"Others","Start","21852",21852,1,0
"141775","Test",2021-09-30,"USA","Start","21853",21853,1,0
"141776","Test",2021-09-30,"USA","Start","21854",21854,1,0
"141777","Test",2021-09-30,"Others","Start","21855",21855,1,0
"141778","Test",2021-09-22,"USA","Start","21856",21856,3,0
"141779","Test",2021-09-23,"USA","Start","21857",21857,2,0
"141780","Test",2021-09-30,"Others","Start","21858",21858,2,0
"141781","Test",2021-09-30,"Others","Start","21859",21859,2,0
"141782","Test",2021-09-25,"USA","Start","21860",21860,3,0
"141783","Test",2021-10-30,"USA","Start","21861",21861,29.9583333333333,0
"141784","Test",2021-09-28,"Others","Start","21862",21862,0,0
"141785","Test",2021-09-28,"Others","Start","21863",21863,0,0
"141786","Test",2021-09-28,"USA","Start","21864",21864,0,0
"141787","Test",2021-09-28,"USA","Start","21865",21865,0,0
"141788","Test",2021-09-30,"USA","Start","21866",21866,0,0
"141789","Test",2021-09-30,"USA","Start","21867",21867,0,0
"141790","Test",2021-09-30,"USA","Start","21868",21868,0,0
"141791","Test",2021-10-30,"USA","Start","21869",21869,29.9583333333333,0
"141792","Test",2021-10-01,"Others","Start","21870",21870,1,0
"141793","Test",2021-10-01,"Others","Start","21871",21871,1,0
"141794","Test",2021-10-01,"USA","Start","21872",21872,1,0
"141795","Test",2021-10-01,"USA","Start","21873",21873,1,0
"141796","Test",2021-10-01,"Others","Start","21874",21874,2,0
"141797","Test",2021-10-01,"Others","Start","21875",21875,1,0
"141798","Test",2021-10-01,"Others","Start","21876",21876,0,0
"141799","Test",2021-10-01,"Others","Start","21877",21877,0,0
"141800","Test",2021-10-01,"Others","Start","21878",21878,0,0
"141801","Test",2021-10-01,"Others","Start","21879",21879,0,0
"141802","Test",2021-10-01,"USA","Start","21880",21880,0,0
"141803","Test",2021-10-01,"USA","Start","21881",21881,0,0
"141804","Test",2021-10-01,"USA","Start","21882",21882,1,0
"141805","Test",2021-10-01,"Others","Start","21883",21883,1,0
"141806","Test",2021-10-01,"Others","Start","21884",21884,1,0
"141807","Test",2021-10-01,"Others","Start","21885",21885,1,0
"141808","Test",2021-09-21,"USA","Start","21886",21886,7,0
"141809","Test",2021-09-22,"USA","Start","21887",21887,2,0
"141811","Test",2021-09-22,"USA","Start","21888",21888,1,0
"141812","Test",2021-09-22,"USA","Start","21889",21889,6,0
"141813","Test",2021-09-23,"USA","Start","21890",21890,5,0
"141814","Test",2021-09-24,"Others","Start","21891",21891,1,0
"141815","Test",2021-09-24,"USA","Start","21892",21892,1,0
"141816","Test",2021-09-24,"USA","Start","21893",21893,1,0
"141817","Test",2021-09-24,"USA","Start","21894",21894,2,0
"141818","Test",2021-09-25,"Others","Start","21895",21895,1,0
"141819","Test",2021-09-25,"Others","Start","21896",21896,1,0
"141820","Test",2021-09-25,"USA","Start","21897",21897,1,0
"141821","Test",2021-09-30,"USA","Start","21898",21898,0,0
"141822","Test",2021-10-01,"USA","Start","21899",21899,2,0
"141823","Test",2021-09-30,"USA","Start","21900",21900,0,0
"141824","Test",2021-09-30,"USA","Start","21901",21901,0,0
"141825","Test",2021-09-30,"USA","Start","21902",21902,0,0
"141826","Test",2021-10-01,"Others","Start","21903",21903,0,0
"141827","Test",2021-10-01,"USA","Start","21904",21904,0,0
"141828","Test",2021-10-01,"USA","Start","21905",21905,0,0
"141829","Test",2021-10-01,"USA","Start","21906",21906,0,0
"141830","Test",2021-10-01,"USA","Start","21907",21907,0,0
"141831","Test",2021-10-01,"USA","Start","21908",21908,0,0
"141841","Test",2021-10-03,"Others","Start","21909",21909,1,0
"141842","Test",2021-10-03,"Others","Start","21910",21910,1,0
"141843","Test",2021-10-03,"Others","Start","21911",21911,1,0
"141844","Test",2021-10-03,"Others","Start","21912",21912,1,0
"141845","Test",2021-10-03,"Others","Start","21913",21913,1,0
"141846","Test",2021-10-02,"USA","Start","21914",21914,1,0
"141847","Test",2021-10-02,"Others","Start","21915",21915,0,0
"141848","Test",2021-10-01,"USA","Start","21916",21916,1,0
"141849","Test",2021-10-01,"USA","Start","21917",21917,1,0
"141850","Test",2021-10-03,"USA","Start","21918",21918,2,0
"141851","Test",2021-10-02,"USA","Start","21919",21919,2,0
"141852","Test",2021-10-02,"USA","Start","21920",21920,2,0
"141853","Test",2021-09-30,"USA","Start","21921",21921,2,0
"141854","Test",2021-09-30,"USA","Start","21922",21922,2,0
"141855","Test",2021-09-30,"USA","Start","21923",21923,2,0
"141856","Test",2021-09-30,"USA","Start","21924",21924,2,0
"141857","Test",2021-09-30,"USA","Start","21925",21925,2,0
"141858","Test",2021-10-02,"Others","Start","21926",21926,2,0
"141859","Test",2021-10-02,"Others","Start","21927",21927,2,0
"141860","Test",2021-10-01,"USA","Start","21928",21928,2,0
"141861","Test",2021-10-01,"USA","Start","21929",21929,2,0
"141862","Test",2021-10-01,"USA","Start","21930",21930,2,0
"141863","Test",2021-10-02,"USA","Start","21931",21931,2,0
"141864","Test",2021-10-03,"Others","Start","21932",21932,0,0
"141865","Test",2021-09-10,"Others","Start","21933",21933,0,0
"141866","Test",2021-10-05,"USA","Start","21934",21934,0,0
"141867","Test",2021-09-24,"Others","Start","21935",21935,0,0
"141868","Test",2021-10-02,"Others","Start","21936",21936,0,0
"141869","Test",2021-10-01,"USA","Start","21937",21937,0,0
"141870","Test",2021-09-28,"Others","Start","21938",21938,1,0
"141871","Test",2021-09-29,"USA","Start","21939",21939,1,0
"141872","Test",2021-10-02,"USA","Start","21940",21940,5,0
"141873","Test",2021-10-02,"Others","Start","21941",21941,4,0
"141874","Test",2021-10-01,"USA","Start","21942",21942,0,0
"141875","Test",2021-10-01,"USA","Start","21943",21943,0,0
"141876","Test",2021-10-05,"USA","Start","21944",21944,2.95833333333333,0
"141877","Test",2021-10-05,"Others","Start","21945",21945,3.95833333333333,0
"141878","Test",2021-10-05,"Others","Start","21946",21946,2.95833333333333,0
"141879","Test",2021-10-05,"USA","Start","21947",21947,3.95833333333333,0
"141880","Test",2021-09-28,"USA","Start","21948",21948,1,0
"141881","Test",2021-10-02,"Others","Start","21949",21949,1,0
"141882","Test",2021-09-28,"USA","Start","21950",21950,6,0
"141883","Test",2021-10-02,"Others","Start","21951",21951,1,0
"141884","Test",2021-09-29,"USA","Start","21952",21952,3,0
"141885","Test",2021-10-02,"Others","Start","21953",21953,2,0
"141886","Test",2021-10-02,"Others","Start","21954",21954,2,0
"141887","Test",2021-09-29,"Others","Start","21955",21955,1,0
"141888","Test",2021-09-30,"Others","Start","21956",21956,1,0
"141889","Test",2021-10-02,"USA","Start","21957",21957,1,0
"141890","Test",2021-09-30,"USA","Start","21958",21958,1,0
"141891","Test",2021-10-02,"USA","Start","21959",21959,1,0
"141892","Test",2021-09-30,"Others","Start","21960",21960,1,0
"141893","Test",2021-09-30,"Others","Start","21961",21961,1,0
"141894","Test",2021-10-01,"USA","Start","21962",21962,1,0
"141895","Test",2021-10-01,"USA","Start","21963",21963,2,0
"141896","Test",2021-10-02,"USA","Start","21964",21964,1,0
"141897","Test",2021-10-02,"USA","Start","21965",21965,1,0
"141898","Test",2021-10-02,"USA","Start","21966",21966,1,0
"141899","Test",2021-10-05,"USA","Start","21967",21967,0,0
"141900","Test",2021-09-29,"USA","Start","21968",21968,2,0
"141901","Test",2021-09-25,"USA","Start","21969",21969,6,0
"141902","Test",2021-10-05,"USA","Start","21970",21970,0,0
"141903","Test",2021-10-05,"Others","Start","21971",21971,0,0
"141904","Test",2021-10-04,"Others","Start","21972",21972,0,0
"141905","Test",2021-10-04,"Others","Start","21973",21973,0,0
"141906","Test",2021-10-05,"Others","Start","21974",21974,1,0
"141907","Test",2021-10-05,"Others","Start","21975",21975,1,0
"141908","Test",2021-10-05,"Others","Start","21976",21976,1,0
"141909","Test",2021-10-04,"Others","Start","21977",21977,0,0
"141910","Test",2021-10-04,"Others","Start","21978",21978,0,0
"141911","Test",2021-10-01,"Others","Start","21979",21979,0,0
"141912","Test",2021-10-01,"Others","Start","21980",21980,0,0
"141913","Test",2021-09-30,"Others","Start","21981",21981,0,0
"141914","Test",2021-09-30,"Others","Start","21982",21982,0,0
"141921","Test",2021-10-05,"USA","Start","21983",21983,0,0
"141922","Test",2021-09-22,"Others","Start","21984",21984,0,0
"141923","Test",2021-09-22,"Others","Start","21985",21985,0,0
"141924","Test",2021-09-23,"Others","Start","21986",21986,0,0
"141925","Test",2021-09-23,"Others","Start","21987",21987,0,0
"141926","Test",2021-09-30,"Others","Start","21988",21988,0,0
"141927","Test",2021-09-30,"Others","Start","21989",21989,0,0
"141928","Test",2021-09-30,"Others","Start","21990",21990,0,0
"141929","Test",2021-09-30,"Others","Start","21991",21991,0,0
"141930","Test",2021-10-06,"Canada","Start","21992",21992,4.95833333333333,0
"141931","Test",2021-10-06,"Others","Start","21993",21993,1,0
"141932","Test",2021-10-06,"Others","Start","21994",21994,1,0
"141933","Test",2021-10-06,"USA","Start","21995",21995,1,0
"141934","Test",2021-10-01,"USA","Start","21996",21996,0,0
"141935","Test",2021-10-01,"USA","Start","21997",21997,0,0
"141936","Test",2021-10-05,"USA","Start","21998",21998,0,0
"141937","Test",2021-10-06,"USA","Start","21999",21999,4.95833333333333,0
"141938","Test",2021-10-06,"USA","Start","22000",22000,1,0
"141939","Test",2021-10-06,"USA","Start","22001",22001,0,0
"141940","Test",2021-10-06,"USA","Start","22002",22002,0,0
"141941","Test",2021-10-05,"Canada","Start","22003",22003,0,0
"141942","Test",2021-10-05,"Canada","Start","22004",22004,0,0
"141943","Test",2021-10-05,"Others","Start","22005",22005,0,0
"141944","Test",2021-10-05,"Others","Start","22006",22006,0,0
"141945","Test",2021-10-05,"Others","Start","22007",22007,0,0
"141946","Test",2021-10-05,"Others","Start","22008",22008,0,0
"141947","Test",2021-10-06,"USA","Start","22009",22009,2,0
"141948","Test",2021-10-06,"USA","Start","22010",22010,2,0
"141949","Test",2021-10-06,"Others","Start","22011",22011,0,0
"141950","Test",2021-10-06,"Others","Start","22012",22012,0,0
"141951","Test",2021-10-06,"Others","Start","22013",22013,0,0
"141952","Test",2021-10-06,"Others","Start","22014",22014,0,0
"141953","Test",2021-10-06,"Others","Start","22015",22015,0,0
"141954","Test",2021-10-06,"Others","Start","22016",22016,0,0
"141955","Test",2021-09-28,"USA","Start","22017",22017,4,0
"141956","Test",2021-09-28,"USA","Start","22018",22018,1,0
"141957","Test",2021-09-29,"USA","Start","22019",22019,1,0
"141958","Test",2021-09-29,"USA","Start","22020",22020,1,0
"141959","Test",2021-09-30,"USA","Start","22021",22021,1,0
"141960","Test",2021-10-06,"Others","Start","22022",22022,1,0
"141961","Test",2021-09-30,"USA","Start","22023",22023,1,0
"141962","Test",2021-10-06,"Others","Start","22024",22024,0,0
"141963","Test",2021-09-30,"USA","Start","22025",22025,1,0
"141964","Test",2021-10-01,"USA","Start","22026",22026,1,0
"141965","Test",2021-10-01,"USA","Start","22027",22027,1,0
"141966","Test",2021-10-02,"Others","Start","22028",22028,1,0
"141967","Test",2021-10-07,"Others","Start","22029",22029,0,0
"141968","Test",2021-10-05,"Others","Start","22030",22030,0,0
"141969","Test",2021-10-06,"USA","Start","22031",22031,0,0
"141970","Test",2021-10-06,"USA","Start","22032",22032,0,0
"141971","Test",2021-10-06,"USA","Start","22033",22033,0,0
"141972","Test",2021-10-06,"USA","Start","22034",22034,0,0
"141973","Test",2021-10-06,"USA","Start","22035",22035,0,0
"141974","Test",2021-10-06,"USA","Start","22036",22036,0,0
"141975","Test",2021-10-06,"USA","Start","22037",22037,0,0
"141976","Test",2021-10-07,"USA","Start","22038",22038,1,0
"141977","Test",2021-10-07,"Others","Start","22039",22039,1,0
"141978","Test",2021-10-07,"Others","Start","22040",22040,1,0
"141979","Test",2021-10-07,"Others","Start","22041",22041,1,0
"141980","Test",2021-10-07,"Others","Start","22042",22042,1,0
"141981","Test",2021-09-27,"Others","Start","22043",22043,0,0
"141982","Test",2021-09-28,"Others","Start","22044",22044,0,0
"141983","Test",2021-09-29,"Others","Start","22045",22045,0,0
"141984","Test",2021-10-01,"Others","Start","22046",22046,0,0
"141985","Test",2021-09-27,"USA","Start","22047",22047,0,0
"141986","Test",2021-09-27,"USA","Start","22048",22048,0,0
"141987","Test",2021-09-27,"USA","Start","22049",22049,0,0
"141988","Test",2021-09-27,"USA","Start","22050",22050,0,0
"141989","Test",2021-09-28,"USA","Start","22051",22051,0,0
"141990","Test",2021-10-01,"USA","Start","22052",22052,0,0
"141991","Test",2021-10-01,"USA","Start","22053",22053,0,0
"141992","Test",2021-10-01,"Others","Start","22054",22054,0,0
"141993","Test",2021-10-07,"USA","Start","22055",22055,2,0
"141994","Test",2021-10-07,"Others","Start","22056",22056,2,0
"141995","Test",2021-10-07,"USA","Start","22057",22057,1,0
"141996","Test",2021-10-07,"Others","Start","22058",22058,1,0
"141997","Test",2021-10-07,"EU","Start","22059",22059,0,0
"141998","Test",2021-10-07,"USA","Start","22060",22060,0,0
"141999","Test",2021-10-07,"USA","Start","22061",22061,0,0
"142000","Test",2021-10-07,"USA","Start","22062",22062,0,0
"142001","Test",2021-10-07,"USA","Start","22063",22063,0,0
"142002","Test",2021-10-07,"USA","Start","22064",22064,0,0
"142003","Test",2021-10-07,"USA","Start","22065",22065,0,0
"142004","Test",2021-10-06,"Others","Start","22066",22066,0,0
"142005","Test",2021-10-06,"Others","Start","22067",22067,0,0
"142006","Test",2021-10-06,"Others","Start","22068",22068,0,0
"142007","Test",2021-10-07,"USA","Start","22069",22069,2,0
"142008","Test",2021-10-07,"USA","Start","22070",22070,2,0
"142009","Test",2021-10-06,"Others","Start","22071",22071,0,0
"142010","Test",2021-10-06,"Others","Start","22072",22072,0,0
"142021","Test",2021-10-07,"USA","Start","22073",22073,0,0
"142022","Test",2021-10-06,"USA","Start","22074",22074,1,0
"142023","Test",2021-10-08,"USA","Start","22075",22075,2,0
"142024","Test",2021-10-08,"USA","Start","22076",22076,2,0
"142025","Test",2021-10-08,"USA","Start","22077",22077,2,0
"142026","Test",2021-10-08,"USA","Start","22078",22078,2,0
"142027","Test",2021-10-08,"USA","Start","22079",22079,2,0
"142028","Test",2021-10-08,"Others","Start","22080",22080,1,0
"142029","Test",2021-10-08,"Others","Start","22081",22081,1,0
"142030","Test",2021-10-08,"USA","Start","22082",22082,2,0
"142031","Test",2021-10-08,"Others","Start","22083",22083,1,0
"142032","Test",2021-10-08,"Others","Start","22084",22084,1,0
"142033","Test",2021-10-08,"Others","Start","22085",22085,3,0
"142034","Test",2021-09-27,"Others","Start","22086",22086,0,0
"142035","Test",2021-09-30,"USA","Start","22087",22087,4.95833333333333,0
"142036","Test",2021-10-08,"USA","Start","22088",22088,2,0
"142037","Test",2021-10-08,"USA","Start","22089",22089,2,0
"142038","Test",2021-10-08,"USA","Start","22090",22090,1,0
"142039","Test",2021-10-07,"Others","Start","22091",22091,0,0
"142040","Test",2021-10-07,"Others","Start","22092",22092,0,0
"142041","Test",2021-10-07,"Others","Start","22093",22093,0,0
"142042","Test",2021-10-07,"Others","Start","22094",22094,0,0
"142043","Test",2021-10-01,"USA","Start","22095",22095,3.95833333333333,0
"142044","Test",2021-10-01,"USA","Start","22096",22096,5.95833333333333,0
"142045","Test",2021-10-05,"USA","Start","22097",22097,2,0
"142046","Test",2021-09-01,"USA","Start","22098",22098,0,0
"142047","Test",2021-09-01,"USA","Start","22099",22099,0,0
"142048","Test",2021-09-01,"USA","Start","22100",22100,0,0
"142049","Test",2021-09-01,"USA","Start","22101",22101,0,0
"142050","Test",2021-09-01,"USA","Start","22102",22102,0,0
"142051","Test",2021-09-02,"USA","Start","22103",22103,0,0
"142052","Test",2021-09-02,"USA","Start","22104",22104,0,0
"142053","Test",2021-09-02,"USA","Start","22105",22105,0,0
"142054","Test",2021-09-03,"USA","Start","22106",22106,0,0
"142055","Test",2021-09-03,"USA","Start","22107",22107,0,0
"142056","Test",2021-09-03,"USA","Start","22108",22108,0,0
"142057","Test",2021-09-03,"USA","Start","22109",22109,0,0
"142058","Test",2021-09-03,"USA","Start","22110",22110,0,0
"142059","Test",2021-09-07,"USA","Start","22111",22111,0,0
"142060","Test",2021-09-07,"USA","Start","22112",22112,0,0
"142061","Test",2021-09-07,"USA","Start","22113",22113,0,0
"142062","Test",2021-09-07,"USA","Start","22114",22114,0,0
"142063","Test",2021-09-07,"USA","Start","22115",22115,0,0
"142064","Test",2021-09-07,"USA","Start","22116",22116,0,0
"142065","Test",2021-09-08,"USA","Start","22117",22117,0,0
"142066","Test",2021-09-08,"USA","Start","22118",22118,0,0
"142067","Test",2021-09-08,"USA","Start","22119",22119,0,0
"142068","Test",2021-09-08,"USA","Start","22120",22120,0,0
"142069","Test",2021-09-09,"USA","Start","22121",22121,0,0
"142070","Test",2021-09-09,"USA","Start","22122",22122,0,0
"142071","Test",2021-09-09,"USA","Start","22123",22123,0,0
"142072","Test",2021-09-10,"USA","Start","22124",22124,0,0
"142073","Test",2021-09-10,"USA","Start","22125",22125,0,0
"142074","Test",2021-09-15,"USA","Start","22126",22126,2,0
"142075","Test",2021-09-13,"USA","Start","22127",22127,0,0
"142076","Test",2021-09-13,"USA","Start","22128",22128,0,0
"142077","Test",2021-09-13,"USA","Start","22129",22129,0,0
"142078","Test",2021-09-14,"USA","Start","22130",22130,0,0
"142079","Test",2021-09-14,"USA","Start","22131",22131,0,0
"142080","Test",2021-09-14,"USA","Start","22132",22132,0,0
"142081","Test",2021-09-14,"USA","Start","22133",22133,0,0
"142082","Test",2021-09-15,"USA","Start","22134",22134,0,0
"142083","Test",2021-09-15,"USA","Start","22135",22135,0,0
"142084","Test",2021-09-16,"USA","Start","22136",22136,0,0
"142085","Test",2021-09-16,"USA","Start","22137",22137,0,0
"142086","Test",2021-09-16,"USA","Start","22138",22138,0,0
"142087","Test",2021-09-16,"USA","Start","22139",22139,0,0
"142088","Test",2021-09-16,"USA","Start","22140",22140,0,0
"142089","Test",2021-09-20,"USA","Start","22141",22141,0,0
"142090","Test",2021-09-20,"USA","Start","22142",22142,0,0
"142091","Test",2021-09-20,"USA","Start","22143",22143,0,0
"142092","Test",2021-09-20,"USA","Start","22144",22144,0,0
"142093","Test",2021-09-21,"USA","Start","22145",22145,0,0
"142094","Test",2021-09-21,"USA","Start","22146",22146,0,0
"142095","Test",2021-09-21,"USA","Start","22147",22147,0,0
"142096","Test",2021-09-22,"USA","Start","22148",22148,0,0
"142097","Test",2021-09-22,"USA","Start","22149",22149,0,0
"142098","Test",2021-09-22,"USA","Start","22150",22150,0,0
"142099","Test",2021-09-23,"USA","Start","22151",22151,0,0
"142100","Test",2021-09-23,"USA","Start","22152",22152,0,0
"142101","Test",2021-09-23,"USA","Start","22153",22153,0,0
"142102","Test",2021-09-23,"USA","Start","22154",22154,0,0
"142103","Test",2021-09-23,"USA","Start","22155",22155,0,0
"142104","Test",2021-09-27,"USA","Start","22156",22156,0,0
"142105","Test",2021-09-27,"USA","Start","22157",22157,0,0
"142106","Test",2021-09-27,"USA","Start","22158",22158,0,0
"142107","Test",2021-09-27,"USA","Start","22159",22159,0,0
"142108","Test",2021-09-27,"USA","Start","22160",22160,0,0
"142109","Test",2021-09-28,"USA","Start","22161",22161,0,0
"142110","Test",2021-09-29,"USA","Start","22162",22162,0,0
"142111","Test",2021-09-29,"USA","Start","22163",22163,0,0
"142112","Test",2021-09-29,"USA","Start","22164",22164,0,0
"142113","Test",2021-09-29,"USA","Start","22165",22165,0,0
"142114","Test",2021-09-30,"USA","Start","22166",22166,0,0
"142115","Test",2021-09-30,"USA","Start","22167",22167,0,0
"142116","Test",2021-09-30,"USA","Start","22168",22168,0,0
"142117","Test",2021-09-30,"USA","Start","22169",22169,0,0
"142118","Test",2021-09-30,"USA","Start","22170",22170,0,0
"142119","Test",2021-09-23,"Others","Start","22171",22171,1,0
"142120","Test",2021-09-29,"Others","Start","22172",22172,6,0
"142121","Test",2021-09-29,"Others","Start","22173",22173,1,0
"142122","Test",2021-10-05,"Others","Start","22174",22174,1,0
"142123","Test",2021-10-05,"USA","Start","22175",22175,1,0
"142124","Test",2021-10-06,"Others","Start","22176",22176,1,0
"142141","Test",2021-10-09,"Others","Start","22177",22177,0,0
"142142","Test",2021-10-10,"Others","Start","22178",22178,0,0
"142143","Test",2021-10-12,"Others","Start","22179",22179,2,0
"142144","Test",2021-10-12,"Others","Start","22180",22180,2,0
"142145","Test",2021-10-10,"Others","Start","22181",22181,1,0
"142146","Test",2021-10-10,"Others","Start","22182",22182,1,0
"142147","Test",2021-10-08,"USA","Start","22183",22183,0,0
"142148","Test",2021-10-08,"USA","Start","22184",22184,0,0
"142149","Test",2021-10-08,"USA","Start","22185",22185,0,0
"142150","Test",2021-10-08,"USA","Start","22186",22186,0,0
"142151","Test",2021-10-08,"USA","Start","22187",22187,0,0
"142152","Test",2021-10-08,"USA","Start","22188",22188,0,0
"142153","Test",2021-10-08,"USA","Start","22189",22189,0,0
"142154","Test",2021-10-08,"USA","Start","22190",22190,0,0
"142155","Test",2021-10-08,"USA","Start","22191",22191,0,0
"142157","Test",2021-10-08,"Others","Start","22192",22192,0,0
"142158","Test",2021-10-08,"Others","Start","22193",22193,0,0
"142159","Test",2021-10-08,"Others","Start","22194",22194,0,0
"142160","Test",2021-10-08,"Others","Start","22195",22195,0,0
"142161","Test",2021-10-08,"Others","Start","22196",22196,0,0
"142162","Test",2021-10-06,"USA","Start","22197",22197,5,0
"142163","Test",2021-10-07,"USA","Start","22198",22198,1,0
"142164","Test",2021-10-07,"USA","Start","22199",22199,1,0
"142165","Test",2021-10-07,"USA","Start","22200",22200,1,0
"142166","Test",2021-10-07,"USA","Start","22201",22201,1,0
"142167","Test",2021-10-07,"USA","Start","22202",22202,1,0
"142168","Test",2021-10-07,"USA","Start","22203",22203,1,0
"142169","Test",2021-10-09,"USA","Start","22204",22204,2,0
"142170","Test",2021-10-09,"USA","Start","22205",22205,2,0
"142171","Test",2021-10-10,"USA","Start","22206",22206,2,0
"142172","Test",2021-10-08,"USA","Start","22207",22207,1,0
"142173","Test",2021-10-01,"Others","Start","22208",22208,0,0
"142174","Test",2021-10-01,"Others","Start","22209",22209,0,0
"142175","Test",2021-10-05,"Others","Start","22210",22210,0,0
"142176","Test",2021-10-07,"Others","Start","22211",22211,0,0
"142177","Test",2021-10-08,"Others","Start","22212",22212,0,0
"142178","Test",2021-10-08,"Others","Start","22213",22213,0,0
"142179","Test",2021-10-08,"Others","Start","22214",22214,0,0
"142180","Test",2021-10-08,"Others","Start","22215",22215,2,0
"142181","Test",2021-10-08,"Others","Start","22216",22216,2,0
"142182","Test",2021-10-08,"Others","Start","22217",22217,1,0
"142183","Test",2021-10-08,"Others","Start","22218",22218,2,0
"142184","Test",2021-10-09,"USA","Start","22219",22219,2,0
"142185","Test",2021-10-09,"Others","Start","22220",22220,1,0
"142186","Test",2021-10-08,"Others","Start","22221",22221,0,0
"142187","Test",2021-10-08,"Others","Start","22222",22222,0,0
"142188","Test",2021-10-08,"Others","Start","22223",22223,0,0
"142189","Test",2021-10-08,"Others","Start","22224",22224,3,0
"142190","Test",2021-10-11,"USA","Start","22225",22225,0,0
"142191","Test",2021-10-11,"USA","Start","22226",22226,0,0
"142192","Test",2021-10-05,"Others","Start","22227",22227,3.95833333333333,0
"142193","Test",2021-10-06,"Others","Start","22228",22228,1,0
"142194","Test",2021-10-06,"Others","Start","22229",22229,1,0
"142195","Test",2021-10-06,"Others","Start","22230",22230,1,0
"142196","Test",2021-10-07,"Others","Start","22231",22231,1,0
"142197","Test",2021-10-07,"Others","Start","22232",22232,1,0
"142198","Test",2021-10-07,"Others","Start","22233",22233,1,0
"142199","Test",2021-10-07,"Others","Start","22234",22234,1,0
"142200","Test",2021-10-08,"Others","Start","22235",22235,1,0
"142201","Test",2021-10-08,"Others","Start","22236",22236,1,0
"142202","Test",2021-10-08,"Others","Start","22237",22237,1,0
"142203","Test",2021-10-08,"Others","Start","22238",22238,1,0
"142204","Test",2021-10-08,"Others","Start","22239",22239,1,0
"142205","Test",2021-10-07,"USA","Start","22240",22240,1,0
"142206","Test",2021-10-07,"USA","Start","22241",22241,1,0
"142207","Test",2021-10-07,"Others","Start","22242",22242,1,0
"142208","Test",2021-10-07,"Others","Start","22243",22243,1,0
"142209","Test",2021-10-09,"USA","Start","22244",22244,1,0
"142210","Test",2021-10-09,"Others","Start","22245",22245,1,0
"142211","Test",2021-10-09,"Others","Start","22246",22246,1,0
"142212","Test",2021-10-11,"USA","Start","22247",22247,0,0
"142213","Test",2021-10-11,"USA","Start","22248",22248,0,0
"142214","Test",2021-10-11,"USA","Start","22249",22249,0,0
"142215","Test",2021-10-12,"Others","Start","22250",22250,3,0
"142216","Test",2021-10-12,"Others","Start","22251",22251,4,0
"142217","Test",2021-10-12,"USA","Start","22252",22252,4,0
"142218","Test",2021-10-12,"Others","Start","22253",22253,1,0
"142219","Test",2021-10-12,"Others","Start","22254",22254,1,0
"142220","Test",2021-10-12,"Others","Start","22255",22255,1,0
"142221","Test",2021-10-09,"Others","Start","22256",22256,2,0
"142222","Test",2021-10-09,"Others","Start","22257",22257,2,0
"142223","Test",2021-10-09,"USA","Start","22258",22258,1,0
"142224","Test",2021-10-09,"USA","Start","22259",22259,1,0
"142225","Test",2021-10-06,"Others","Start","22260",22260,1,0
"142226","Test",2021-10-09,"Others","Start","22261",22261,1,0
"142227","Test",2021-10-09,"USA","Start","22262",22262,2,0
"142228","Test",2021-10-09,"Others","Start","22263",22263,1,0
"142229","Test",2021-10-09,"Others","Start","22264",22264,1,0
"142230","Test",2021-10-12,"USA","Start","22265",22265,4,0
"142231","Test",2021-10-12,"USA","Start","22266",22266,4,0
"142232","Test",2021-10-12,"Others","Start","22267",22267,4,0
"142233","Test",2021-10-12,"USA","Start","22268",22268,3,0
"142234","Test",2021-10-11,"Others","Start","22269",22269,0,0
"142235","Test",2021-10-11,"USA","Start","22270",22270,0,0
"142236","Test",2021-10-11,"Others","Start","22271",22271,0,0
"142237","Test",2021-10-11,"Others","Start","22272",22272,0,0
"142238","Test",2021-10-11,"Others","Start","22273",22273,0,0
"142239","Test",2021-10-11,"Others","Start","22274",22274,0,0
"142240","Test",2021-10-11,"Others","Start","22275",22275,0,0
"142241","Test",2021-10-11,"Others","Start","22276",22276,0,0
"142242","Test",2021-10-11,"Others","Start","22277",22277,0,0
"142243","Test",2021-10-11,"Others","Start","22278",22278,0,0
"142244","Test",2021-10-11,"Others","Start","22279",22279,0,0
"142245","Test",2021-10-12,"Others","Start","22280",22280,1,0
"142246","Test",2021-10-12,"Others","Start","22281",22281,1,0
"142247","Test",2021-10-07,"USA","Start","22282",22282,0,0
"142248","Test",2021-10-08,"USA","Start","22283",22283,0,0
"142249","Test",2021-10-09,"Others","Start","22284",22284,0,0
"142250","Test",2021-10-09,"USA","Start","22285",22285,0,0
