"Stec ID","Destination","Throughput time","Trace length"
"138507","Others",0,2
"138508","USA",0,2
"138509","USA",0,2
"138510","USA",0,2
"138511","USA",0,2
"138512","USA",0,2
"138513","USA",0,2
"138514","USA",0,2
"138515","USA",0,2
"138516","USA",0,2
"138517","USA",0,2
"138518","USA",0,2
"138519","Others",0,2
"138520","Others",0,2
"138521","Others",0,2
"138522","Others",0,2
"138523","Others",0,2
"138524","Others",0,2
"138525","USA",0,2
"138526","USA",2,2
"138527","USA",2,2
"138528","USA",0,2
"138529","USA",0,2
"138530","USA",1,3
"138531","USA",0,2
"138532","USA",0,2
"138533","USA",0,2
"138534","Others",0,2
"138535","USA",0,2
"138536","Others",0,2
"138537","Others",1,2
"138538","USA",0,2
"138539","Others",0,2
"138540","Others",0,2
"138541","USA",4,2
"138542","Others",1,2
"138543","Others",1,2
"138544","USA",1,2
"138545","USA",3,2
"138546","USA",2,2
"138547","USA",1,2
"138548","Canada",1,2
"138549","USA",0,2
"138550","USA",0,2
"138551","Others",0,2
"138552","Others",0,2
"138553","Others",1,2
"138554","Others",1,2
"138555","Others",1,2
"138556","Others",1,2
"138557","Others",1,2
"138558","Others",1,2
"138559","USA",1,2
"138560","Others",1,2
"138561","Others",1,2
"138562","Others",1,2
"138563","Others",1,2
"138564","Others",1,2
"138565","Others",1,2
"138566","Others",3,2
"138567","USA",0,2
"138568","USA",1,2
"138569","Others",0,2
"138570","Others",1,2
"138571","Others",1,2
"138572","USA",0,2
"138573","USA",4,2
"138574","Others",5,2
"138575","Others",0,2
"138576","Others",0,2
"138577","USA",1,2
"138578","USA",1,2
"138579","Others",1,2
"138580","Others",0,2
"138581","Others",5,2
"138582","Others",0,2
"138583","Others",0,2
"138584","Others",0,2
"138585","Others",0,2
"138586","Others",0,2
"138587","USA",0,2
"138588","USA",0,2
"138589","Others",0,2
"138590","Others",1,2
"138591","Others",1,2
"138592","Others",1,2
"138593","Others",1,2
"138594","Others",0,2
"138595","Others",0,2
"138596","Others",0,2
"138597","USA",0,2
"138598","USA",0,2
"138599","USA",4,3
"138600","USA",0,2
"138601","USA",0,2
"138602","USA",0,2
"138603","USA",0,2
"138604","USA",0,2
"138605","USA",0,2
"138606","Others",0,2
"138607","Others",0,2
"138608","Others",0,2
"138609","Others",0,2
"138610","Others",0,2
"138611","Others",0,2
"138612","Others",0,2
"138613","Others",0,2
"138614","Others",0,2
"138615","Others",0,2
"138616","USA",0,2
"138617","Others",1,2
"138618","USA",3,2
"138619","USA",0,2
"138620","USA",30,2
"138621","USA",0,2
"138622","USA",0,2
"138623","USA",0,2
"138624","USA",0,2
"138625","USA",0,2
"138626","USA",0,2
"138627","USA",0,2
"138628","USA",0,2
"138629","USA",0,2
"138630","USA",0,2
"138631","USA",0,2
"138632","USA",0,2
"138633","USA",0,2
"138634","USA",0,2
"138635","USA",0,2
"138636","USA",0,2
"138637","USA",0,2
"138638","USA",0,2
"138639","USA",0,2
"138640","USA",0,2
"138641","USA",0,2
"138642","USA",2,2
"138643","USA",2,2
"138644","USA",0,2
"138645","USA",0,2
"138646","USA",0,2
"138647","USA",0,2
"138648","USA",0,2
"138649","USA",0,2
"138650","USA",0,2
"138651","USA",0,2
"138652","USA",0,2
"138653","USA",0,2
"138654","USA",0,2
"138655","USA",0,2
"138656","Others",0,2
"138657","Others",0,2
"138658","USA",0,2
"138659","USA",0,2
"138660","USA",0,2
"138661","USA",0,2
"138662","USA",0,2
"138663","USA",0,2
"138664","Others",1,2
"138665","Others",1,2
"138666","Others",1,2
"138668","Canada",1,2
"138669","USA",0,2
"138670","Others",1,2
"138671","USA",1,2
"138672","USA",2,2
"138673","USA",2,2
"138674","USA",2,2
"138675","Others",1,2
"138676","Others",1,2
"138677","Others",1,2
"138678","Others",1,2
"138679","Others",1,2
"138680","USA",0,2
"138681","USA",0,2
"138682","USA",10,2
"138683","USA",10,2
"138684","Others",1,2
"138685","Others",1,2
"138686","Others",1,2
"138687","Others",1,2
"138688","USA",1,2
"138689","Others",1,2
"138690","Others",1,2
"138691","Others",1,2
"138692","Others",1,2
"138693","Others",5,2
"138694","USA",0,2
"138695","USA",0,2
"138696","USA",0,2
"138697","USA",0,2
"138698","USA",0,2
"138699","USA",0,2
"138700","USA",0,2
"138701","USA",0,2
"138702","USA",0,2
"138703","USA",2,2
"138704","USA",2,2
"138705","USA",2,2
"138706","USA",0,2
"138707","USA",0,2
"138708","USA",0,2
"138709","USA",0,2
"138710","USA",0,2
"138711","USA",0,2
"138712","USA",0,2
"138713","USA",2,2
"138714","USA",0,2
"138715","Others",1,2
"138716","Others",1,2
"138717","Others",1,2
"138718","Others",1,2
"138719","Others",1,2
"138721","Others",16,2
"138722","USA",0,2
"138723","Others",1,2
"138724","Others",1,2
"138725","USA",1,2
"138726","Others",1,2
"138727","Others",1,2
"138728","USA",0,2
"138729","USA",0,2
"138730","Others",1,2
"138731","Others",0,2
"138732","Others",1,2
"138733","Others",1,2
"138734","USA",2,2
"138735","USA",2,2
"138736","USA",2,2
"138737","USA",2,2
"138738","Others",2,2
"138739","USA",2,2
"138740","USA",2,2
"138741","USA",2,2
"138742","USA",2,2
"138743","USA",2,2
"138744","USA",2,2
"138745","Others",0,2
"138746","USA",0,2
"138747","Others",0,2
"138748","USA",0,2
"138749","USA",0,2
"138750","USA",0,2
"138761","Others",1,2
"138762","Others",1,2
"138763","Others",0,2
"138764","Others",0,2
"138765","Others",0,2
"138766","Others",0,2
"138767","Others",0,2
"138768","Others",0,2
"138769","Others",0,2
"138770","USA",0,2
"138771","USA",0,2
"138772","USA",0,2
"138773","Others",0,2
"138774","Others",0,2
"138775","Others",0,2
"138776","Others",5,3
"138777","USA",0,2
"138778","USA",0,2
"138779","USA",0,2
"138780","USA",0,2
"138781","Others",0,2
"138782","Others",0,2
"138783","Others",0,2
"138784","Others",0,2
"138785","Others",0,2
"138786","USA",2,2
"138787","USA",2,2
"138788","USA",2,2
"138789","USA",2,2
"138790","Others",1,2
"138791","Others",1,2
"138792","Others",1,2
"138793","Others",1,2
"138794","USA",2,2
"138795","Others",1,2
"138796","Others",1,2
"138797","Others",1,2
"138798","Others",0,2
"138799","Others",0,2
"138800","Others",0,2
"138801","Others",0,2
"138802","Others",2,2
"138803","Others",1,2
"138804","Others",1,2
"138805","Others",1,2
"138806","Others",1,2
"138807","Others",1,2
"138808","Others",1,2
"138809","Others",1,2
"138810","Others",1,2
"138811","Others",1,2
"138812","Others",1,2
"138813","USA",2,2
"138814","USA",2,2
"138815","USA",2,2
"138816","USA",2,2
"138817","USA",2,2
"138818","USA",2,2
"138819","USA",2,2
"138820","Others",1,2
"138821","USA",2,2
"138822","USA",2,2
"138823","USA",0,2
"138824","USA",0,2
"138825","Others",0,2
"138826","Others",1,2
"138827","Others",1,2
"138828","Others",1,2
"138829","Others",1,2
"138830","USA",0,2
"138831","USA",0,2
"138832","USA",0,2
"138833","USA",5,2
"138834","Others",1,2
"138835","USA",1,2
"138836","USA",1,3
"138837","USA",1,2
"138838","USA",1,2
"138839","Others",1,2
"138840","Others",1,2
"138841","USA",1,2
"138842","Others",1,2
"138843","USA",2,2
"138844","Canada",0,2
"138845","Canada",0,2
"138846","Others",0,2
"138847","Others",0,2
"138848","USA",0,2
"138849","USA",0,2
"138850","USA",0,2
"138851","USA",0,2
"138852","USA",0,2
"138853","Others",0,2
"138854","Others",0,2
"138855","Others",0,2
"138856","Others",1,2
"138857","Others",1,2
"138858","Others",1,2
"138859","Others",1,2
"138860","Others",1,2
"138861","Others",1,2
"138862","Others",1,2
"138863","Others",0,2
"138864","Others",0,2
"138865","Others",0,2
"138866","Others",0,2
"138867","Others",0,2
"138868","Others",0,2
"138869","USA",0,2
"138870","USA",0,2
"138871","Others",1,2
"138872","USA",0,2
"138873","Others",0,2
"138874","Others",0,2
"138875","Others",0,2
"138876","Others",4,3
"138877","Others",0,2
"138878","Others",0,2
"138880","USA",34,3
"138881","Others",1,2
"138882","Others",0,2
"138883","Others",0,2
"138884","Others",0,2
"138885","Others",4,2
"138886","USA",1,2
"138887","USA",1,2
"138888","USA",1,2
"138889","USA",1,2
"138890","Others",2,2
"138891","Others",0,2
"138892","Others",0,2
"138893","Others",1,2
"138894","Others",1,2
"138895","Others",1,2
"138896","Others",1,2
"138897","Others",1,2
"138898","Others",1,2
"138899","Others",1,2
"138900","Others",1,2
"138901","USA",1,2
"138902","Others",1,2
"138903","Others",1,2
"138904","Others",1,2
"138905","Others",1,2
"138906","USA",0,2
"138907","USA",0,2
"138908","USA",2,2
"138909","USA",2,2
"138910","USA",2,2
"138911","USA",2,2
"138912","USA",4,2
"138913","Others",0,2
"138914","Others",0,2
"138915","Others",0,2
"138916","Others",0,2
"138917","Others",0,2
"138918","Others",4,2
"138919","USA",0,2
"138920","USA",0,2
"138921","USA",0,2
"138922","USA",0,2
"138923","USA",0,2
"138924","USA",1,2
"138925","Others",1,2
"138926","Others",1,2
"138928","Others",1,2
"138929","Others",1,2
"138930","Others",0,2
"138932","Others",0,2
"138933","Others",0,2
"138934","Others",0,2
"138935","Others",0,2
"138936","Others",0,2
"138937","Others",0,2
"138938","Others",0,2
"138939","Others",0,2
"138940","Others",0,2
"138941","Others",0,2
"138942","USA",0,2
"138943","Others",0,2
"138944","USA",0,2
"138945","USA",0,2
"138946","USA",0,2
"138947","USA",0,2
"138948","Others",0,2
"138949","Others",0,2
"138950","USA",0,2
"138951","Canada",0,2
"138952","USA",0,2
"138953","USA",0,2
"138954","Others",3,2
"138955","Others",3,2
"138956","Others",2,2
"138957","Others",2,2
"138958","Others",1,2
"138959","USA",2,2
"138960","USA",2,2
"138961","Others",1,2
"138962","Others",1,2
"138963","USA",1,2
"138964","USA",2,2
"138965","USA",2,2
"138966","USA",2,2
"138967","Others",0,2
"138968","USA",0,2
"138969","USA",0,2
"138970","USA",0,2
"138971","USA",0,2
"138972","USA",0,2
"138973","USA",0,2
"138974","Others",1,2
"138975","Others",1,2
"138976","Others",1,2
"138977","USA",1,2
"138978","Others",1,2
"138979","Others",1,2
"138980","USA",0,2
"138981","USA",0,2
"138982","USA",0,2
"138983","Others",2,2
"138984","USA",1,2
"138985","Others",0,2
"138986","USA",0,2
"138987","Others",0,2
"138988","USA",1,2
"138989","USA",1,2
"138990","USA",0,2
"138991","Others",0,2
"138992","USA",4,3
"138993","Others",1,2
"138994","Others",1,2
"138995","USA",1,2
"138997","Others",1,2
"138998","Others",1,2
"138999","Others",1,2
"139000","Others",1,2
"139001","Others",1,2
"139002","Others",1,2
"139003","Others",0,2
"139004","Others",0,2
"139005","Others",1,2
"139006","Others",1,2
"139007","Others",1,2
"139008","Others",1,2
"139009","USA",1,2
"139010","Others",0,2
"139011","Others",0,2
"139012","USA",1,2
"139013","USA",1,2
"139014","USA",1,2
"139015","Others",1,2
"139016","USA",1,2
"139017","Others",1,2
"139018","Others",1,2
"139019","Others",1,2
"139020","USA",1,2
"139021","USA",0,2
"139022","Others",0,2
"139023","Others",0,2
"139024","Others",0,2
"139025","Others",0,2
"139026","Others",0,2
"139027","Others",0,2
"139028","USA",0,2
"139029","USA",0,2
"139030","USA",0,2
"139031","USA",0,2
"139032","USA",0,2
"139033","USA",3,3
"139034","USA",0,2
"139035","USA",0,2
"139036","USA",0,2
"139038","Others",1,2
"139039","Others",1,2
"139041","Others",2,2
"139042","Others",1,2
"139044","Others",0,2
"139045","Others",1,2
"139046","USA",2,2
"139047","USA",2,2
"139048","USA",2,2
"139049","USA",2,2
"139050","USA",2,2
"139051","USA",2,2
"139052","Others",1,2
"139053","Others",0,2
"139054","Others",2,2
"139055","Others",2,2
"139056","Others",2,2
"139057","Others",1,2
"139058","Others",1,2
"139059","Others",0,2
"139060","Others",0,2
"139061","Others",0,2
"139062","Others",0,2
"139063","Others",0,2
"139064","USA",2,2
"139065","Others",0,2
"139066","USA",2,2
"139067","USA",2,2
"139068","USA",2,2
"139069","USA",2,2
"139070","USA",2,2
"139071","USA",2,2
"139072","USA",0,2
"139073","Others",0,2
"139074","Others",0,2
"139075","Others",0,2
"139076","Others",0,2
"139077","Others",0,2
"139079","Others",0,2
"139080","Others",0,2
"139081","Canada",2,2
"139082","Canada",2,2
"139083","USA",1,2
"139084","Canada",1,2
"139085","USA",7,2
"139086","Others",1,2
"139087","Others",1,2
"139088","USA",4,2
"139089","USA",4,2
"139090","USA",1,2
"139091","Others",1,2
"139092","USA",1,2
"139093","USA",0,2
"139094","USA",0,2
"139095","USA",0,2
"139096","USA",0,2
"139097","Others",0,2
"139098","USA",0,2
"139099","USA",0,2
"139100","Others",0,2
"139101","USA",1,2
"139102","USA",0,2
"139103","USA",0,2
"139104","Others",0,2
"139105","USA",4,2
"139106","Canada",2,3
"139107","USA",1,2
"139108","USA",1,2
"139110","Canada",1,2
"139111","USA",2,2
"139113","USA",1,2
"139114","Others",4,2
"139115","Others",1,2
"139116","Others",1,2
"139117","Others",1,2
"139118","Others",1,2
"139119","Others",1,2
"139120","USA",1,2
"139121","Others",4,2
"139122","Others",4,2
"139123","Others",4,2
"139124","Others",1,2
"139125","Others",1,2
"139126","Others",1,2
"139127","Others",1,2
"139128","Others",1,2
"139129","Others",1,2
"139130","Others",0,2
"139131","Others",0,2
"139132","USA",0,2
"139133","USA",0,2
"139134","USA",0,2
"139135","USA",0,2
"139136","Others",0,2
"139137","Others",0,2
"139138","Others",0,2
"139139","Others",0,2
"139140","USA",8,2
"139141","USA",4,2
"139142","USA",2,2
"139143","USA",2,2
"139144","USA",2,2
"139145","USA",8,2
"139146","USA",3,2
"139147","USA",3,2
"139148","USA",2,2
"139149","USA",4,2
"139150","USA",11,2
"139151","Others",0,2
"139152","Others",0,2
"139153","Others",0,2
"139154","Others",0,2
"139155","Others",0,2
"139156","Others",0,2
"139157","USA",0,2
"139158","Others",0,2
"139159","Others",0,2
"139160","USA",0,2
"139161","Others",0,2
"139162","Others",0,2
"139163","Others",0,2
"139164","Others",0,2
"139165","Others",0,2
"139166","Others",1,2
"139167","Others",1,2
"139168","USA",1,2
"139169","USA",1,2
"139172","USA",1,2
"139173","Others",1,2
"139174","Others",1,2
"139175","Others",2,2
"139178","USA",0,2
"139179","USA",0,2
"139180","USA",0,2
"139181","USA",0,2
"139182","USA",0,2
"139183","USA",0,2
"139184","USA",0,2
"139185","Others",0,2
"139186","Others",0,2
"139187","Others",0,2
"139188","USA",2,2
"139189","USA",2,2
"139190","Others",1,2
"139191","Canada",1,2
"139192","Others",1,2
"139193","Others",1,2
"139194","USA",1,2
"139195","Others",1,2
"139196","Canada",1,2
"139197","Canada",1,2
"139198","Others",1,2
"139199","Others",1,2
"139200","Others",1,2
"139201","USA",0,2
"139202","USA",0,2
"139203","USA",0,2
"139204","Others",0,2
"139205","Others",0,2
"139206","Others",0,2
"139207","Others",0,2
"139208","Others",0,2
"139209","Others",0,2
"139210","USA",0,2
"139211","Others",0,2
"139212","Others",0,2
"139213","USA",0,2
"139214","USA",0,2
"139215","USA",0,2
"139216","USA",0,2
"139217","USA",1,2
"139218","USA",1,2
"139222","USA",1,2
"139223","USA",1,2
"139224","Others",2,2
"139225","Others",2,2
"139226","Others",1,2
"139227","USA",0,2
"139228","USA",0,2
"139229","USA",0,2
"139230","USA",0,2
"139231","USA",0,2
"139232","USA",0,2
"139233","USA",0,2
"139234","USA",0,2
"139235","USA",0,2
"139236","USA",0,2
"139237","USA",0,2
"139238","USA",0,2
"139239","USA",2,2
"139240","USA",2,2
"139241","USA",2,2
"139242","USA",2,2
"139243","USA",2,2
"139244","USA",2,2
"139245","USA",1,2
"139246","USA",1,2
"139247","Others",1,2
"139248","Others",1,2
"139249","USA",2,2
"139250","USA",3,2
"139251","USA",1,2
"139252","USA",1,2
"139253","Others",1,2
"139254","Others",1,2
"139255","Others",1,2
"139256","Others",1,2
"139257","Others",1,2
"139258","Others",0,2
"139259","Others",0,2
"139260","Others",4,2
"139261","Others",1,2
"139262","Others",1,2
"139263","Others",0,2
"139264","Others",0,2
"139265","Others",0,2
"139266","Others",2,3
"139267","USA",1,3
"139268","Others",2,3
"139269","USA",3,3
"139270","Others",2,3
"139271","USA",4,3
"139272","Others",2,2
"139274","Others",2,2
"139275","Others",2,2
"139276","Others",1,2
"139278","Others",1,2
"139279","Others",1,2
"139280","Others",1,2
"139281","Others",2,3
"139282","USA",0,2
"139283","USA",1,2
"139284","USA",0,2
"139285","USA",0,2
"139286","USA",0,2
"139287","USA",0,2
"139288","USA",0,2
"139289","USA",0,2
"139290","USA",3,2
"139291","USA",0,2
"139292","USA",0,2
"139293","USA",0,2
"139294","USA",0,2
"139295","Others",3,2
"139296","USA",2,2
"139297","USA",2,2
"139298","USA",0,2
"139299","Others",0,2
"139300","Others",0,2
"139301","Others",1,2
"139302","Others",1,2
"139321","USA",0,2
"139322","Others",1,2
"139323","Others",2,2
"139328","USA",1,2
"139329","USA",1,2
"139330","USA",2,2
"139331","USA",2,2
"139332","USA",1,2
"139333","Others",1,2
"139334","USA",0,2
"139335","USA",1,2
"139336","Others",1,2
"139337","USA",2,2
"139338","USA",1,2
"139339","Others",1,2
"139340","Others",1,2
"139341","Others",1,2
"139342","Others",1,2
"139343","Others",1,2
"139344","Canada",1,2
"139345","Others",1,2
"139346","Others",1,2
"139347","Others",1,2
"139348","USA",1,2
"139349","Others",1,2
"139350","Others",1,2
"139351","Others",1,2
"139352","Others",1,2
"139353","Others",1,2
"139354","Others",1,2
"139355","Others",1,2
"139356","USA",1,2
"139357","Others",1,2
"139358","Others",1,2
"139359","Others",1,2
"139360","USA",2,2
"139361","Others",2,2
"139362","USA",0,2
"139363","USA",0,2
"139364","USA",0,2
"139365","USA",0,2
"139366","USA",0,2
"139367","USA",0,2
"139368","USA",0,2
"139369","USA",0,2
"139370","USA",0,2
"139371","USA",0,2
"139372","USA",0,2
"139373","USA",0,2
"139374","USA",0,2
"139375","USA",0,2
"139376","USA",0,2
"139377","USA",0,2
"139378","USA",0,2
"139379","USA",0,2
"139380","USA",0,2
"139381","USA",0,2
"139382","USA",0,2
"139383","USA",0,2
"139384","USA",0,2
"139385","USA",0,2
"139386","USA",0,2
"139387","USA",0,2
"139388","USA",0,2
"139389","USA",0,2
"139390","USA",0,2
"139391","USA",0,2
"139392","USA",0,2
"139393","USA",0,2
"139394","USA",0,2
"139395","USA",0,2
"139396","USA",0,2
"139397","USA",0,2
"139398","USA",0,2
"139399","USA",0,2
"139400","USA",0,2
"139401","USA",0,2
"139402","USA",0,2
"139403","USA",0,2
"139404","USA",0,2
"139405","USA",0,2
"139406","USA",0,2
"139407","USA",0,2
"139408","USA",0,2
"139409","USA",0,2
"139410","USA",0,2
"139411","USA",0,2
"139412","USA",0,2
"139413","USA",0,2
"139414","USA",0,2
"139415","USA",0,2
"139416","USA",0,2
"139417","USA",0,2
"139418","USA",0,2
"139419","USA",0,2
"139420","USA",0,2
"139421","USA",0,2
"139422","USA",0,2
"139423","USA",0,2
"139424","USA",0,2
"139425","USA",0,2
"139426","USA",0,2
"139427","USA",0,2
"139428","USA",0,2
"139429","USA",0,2
"139430","USA",0,2
"139431","USA",0,2
"139432","USA",0,2
"139433","USA",0,2
"139434","USA",0,2
"139435","USA",0,2
"139436","USA",0,2
"139437","USA",0,2
"139438","USA",0,2
"139439","USA",0,2
"139440","USA",0,2
"139441","USA",0,2
"139442","USA",0,2
"139443","USA",0,2
"139444","USA",0,2
"139445","USA",12,3
"139446","USA",2,2
"139447","USA",2,2
"139448","USA",0,2
"139449","USA",0,2
"139450","USA",0,2
"139451","USA",0,2
"139452","USA",0,2
"139453","USA",0,2
"139454","USA",0,2
"139455","USA",0,2
"139456","USA",0,2
"139457","USA",0,2
"139458","USA",0,2
"139459","USA",0,2
"139460","USA",0,2
"139461","USA",0,2
"139462","USA",0,2
"139463","USA",0,2
"139464","USA",0,2
"139465","USA",0,2
"139466","USA",2,2
"139467","USA",2,2
"139468","Others",0,2
"139469","Others",0,2
"139470","Others",0,2
"139471","Others",0,2
"139472","USA",2,2
"139473","USA",2,2
"139474","USA",2,2
"139475","USA",2,2
"139476","USA",2,2
"139477","USA",2,2
"139478","USA",2,2
"139479","USA",1,2
"139480","Others",0,2
"139481","USA",5,2
"139482","Others",1,2
"139483","USA",1,2
"139484","Others",1,2
"139485","Others",1,2
"139486","Others",1,2
"139487","USA",1,2
"139488","Canada",1,2
"139489","USA",2,2
"139490","USA",2,2
"139491","USA",2,2
"139492","USA",1,2
"139493","USA",1,2
"139494","Others",4,2
"139495","USA",0,2
"139496","USA",0,2
"139497","USA",0,2
"139498","USA",0,2
"139499","USA",0,2
"139500","USA",0,2
"139501","USA",0,2
"139502","USA",0,2
"139503","USA",0,2
"139504","USA",0,2
"139505","USA",0,2
"139506","USA",1,2
"139507","USA",0,2
"139508","USA",0,2
"139509","USA",0,2
"139510","USA",0,2
"139511","USA",0,2
"139512","USA",0,2
"139513","USA",2,3
"139514","USA",0,2
"139515","USA",4,2
"139516","USA",0,2
"139517","USA",0,2
"139518","Others",1,2
"139519","USA",0,2
"139520","Others",5,2
"139521","USA",0,2
"139522","USA",0,2
"139523","Others",3,2
"139527","Others",3,2
"139528","Others",1,2
"139530","USA",1,2
"139531","USA",1,2
"139532","USA",1,2
"139533","USA",1,2
"139534","USA",1,2
"139535","Others",7,2
"139536","USA",5,2
"139537","USA",5,2
"139538","Others",3,2
"139539","USA",1,2
"139540","USA",1,2
"139541","USA",4,2
"139542","USA",4,2
"139543","Others",1,2
"139544","Others",4,2
"139545","USA",0,2
"139546","USA",0,2
"139547","USA",0,2
"139548","USA",0,2
"139549","USA",0,2
"139550","USA",0,2
"139551","USA",0,2
"139552","USA",0,2
"139553","USA",0,2
"139554","USA",0,2
"139555","Others",4,2
"139556","Others",1,2
"139557","Others",1,2
"139558","Others",1,2
"139559","Others",1,2
"139560","Others",0,2
"139561","Others",0,2
"139562","Others",3,2
"139563","Others",3,2
"139564","USA",0,2
"139565","USA",0,2
"139566","Others",0,2
"139567","Others",0,2
"139568","Others",0,2
"139569","USA",0,2
"139570","Others",0,2
"139571","Others",0,2
"139572","Others",0,2
"139573","USA",6,3
"139574","USA",0,2
"139575","USA",0,2
"139576","USA",1,2
"139577","USA",1,2
"139578","USA",0,2
"139579","USA",0,2
"139580","USA",1,2
"139581","USA",0,2
"139582","USA",1,2
"139583","USA",1,2
"139584","USA",1,2
"139585","Others",0,2
"139586","Others",0,2
"139587","USA",1,2
"139588","USA",2,2
"139589","USA",1,2
"139590","USA",1,2
"139591","USA",1,2
"139592","USA",1,2
"139593","Others",2,2
"139594","Others",1,2
"139595","Others",1,2
"139596","Others",1,2
"139597","USA",0,2
"139598","Others",0,2
"139599","USA",0,2
"139600","Others",2,2
"139601","USA",1,2
"139602","USA",1,2
"139603","Others",0,2
"139604","Others",0,2
"139605","Others",0,2
"139606","Others",0,2
"139607","Others",0,2
"139608","Others",0,2
"139609","Others",0,2
"139610","Others",0,2
"139613","Canada",1,2
"139614","USA",1,2
"139615","Others",1,2
"139616","Canada",1,2
"139617","USA",1,2
"139618","Canada",1,2
"139619","USA",1,2
"139620","USA",0,2
"139621","Others",6,2
"139622","Others",1,2
"139623","Others",0,2
"139625","Others",0,2
"139626","Others",0,2
"139627","USA",0,2
"139628","USA",0,2
"139629","Others",0,2
"139630","Others",0,2
"139631","Others",0,2
"139632","Others",0,2
"139633","Others",0,2
"139634","Others",0,2
"139635","Others",0,2
"139636","Others",0,2
"139637","Others",0,2
"139638","Others",0,2
"139639","Others",0,2
"139640","Others",0,2
"139641","Others",0,2
"139642","Others",1,2
"139643","Others",1,2
"139644","Others",1,2
"139645","Others",1,2
"139646","Others",1,2
"139647","USA",10,2
"139648","USA",9,2
"139649","USA",8,2
"139650","USA",7,2
"139651","USA",7,2
"139652","USA",7,2
"139653","USA",6,2
"139654","USA",6,2
"139655","Others",0,2
"139656","USA",2,2
"139657","USA",2,2
"139658","Others",2,2
"139659","Others",1,2
"139660","Others",1,2
"139661","Others",1,2
"139662","Others",0,2
"139663","Others",0,2
"139664","Others",0,2
"139665","Others",0,2
"139666","Others",0,2
"139667","USA",0,2
"139668","USA",0,2
"139669","USA",0,2
"139670","USA",0,2
"139671","Canada",0,2
"139672","Canada",0,2
"139673","USA",0,2
"139674","USA",0,2
"139675","USA",0,2
"139676","USA",0,2
"139677","USA",0,2
"139678","USA",0,2
"139679","USA",0,2
"139680","USA",0,2
"139681","USA",0,2
"139682","USA",0,2
"139683","USA",0,2
"139684","Others",0,2
"139685","Others",0,2
"139686","Others",0,2
"139687","Others",0,2
"139688","Others",0,2
"139689","Others",0,2
"139690","Others",0,2
"139691","USA",3,2
"139692","USA",2,2
"139693","USA",2,2
"139694","USA",1,2
"139695","USA",2,2
"139696","Others",1,2
"139697","Others",1,2
"139698","Others",3,2
"139699","Others",1,2
"139700","Others",1,2
"139701","Others",2,2
"139702","USA",1,2
"139703","Others",2,2
"139704","Others",2,2
"139705","USA",2,2
"139706","USA",0,2
"139707","USA",2,2
"139708","USA",2,2
"139709","Others",0,2
"139710","Others",0,2
"139711","USA",2,2
"139712","USA",2,2
"139713","USA",2,2
"139714","USA",2,2
"139715","USA",0,2
"139716","USA",0,2
"139717","Others",1,2
"139718","Others",1,2
"139719","Others",0,2
"139720","Others",0,2
"139721","Others",0,2
"139722","Others",0,2
"139723","Others",0,2
"139724","Others",0,2
"139725","Others",1,2
"139726","USA",2,2
"139727","USA",1,2
"139728","USA",2,2
"139729","Others",2,2
"139730","Others",1,2
"139731","Others",1,2
"139732","Others",1,2
"139733","Others",0,2
"139734","Others",0,2
"139735","USA",0,2
"139736","USA",0,2
"139737","Others",0,2
"139738","Canada",0,2
"139739","USA",0,2
"139740","Others",0,2
"139741","Others",0,2
"139742","Others",0,2
"139743","Others",0,2
"139744","Canada",0,2
"139745","Others",0,2
"139746","Others",0,2
"139747","USA",2,2
"139748","Others",3,2
"139749","USA",4,2
"139750","USA",0,2
"139751","USA",0,2
"139752","USA",0,2
"139753","USA",0,2
"139754","USA",0,2
"139755","USA",0,2
"139756","USA",0,2
"139757","USA",0,2
"139758","USA",1,2
"139759","USA",1,2
"139760","USA",1,2
"139761","USA",1,2
"139762","USA",4,2
"139763","Canada",1,2
"139764","Canada",1,2
"139765","USA",1,2
"139766","Canada",1,2
"139767","USA",1,2
"139768","USA",0,2
"139769","USA",0,2
"139770","Canada",1,2
"139771","Canada",1,2
"139772","USA",0,2
"139773","Others",0,2
"139774","Others",0,2
"139775","Others",0,2
"139776","Others",1,2
"139777","Others",1,2
"139778","Others",4,2
"139779","Others",4,2
"139780","Others",4,2
"139781","USA",4,2
"139782","Others",0,2
"139783","Others",0,2
"139784","Others",0,2
"139785","Others",0,2
"139786","Others",0,2
"139787","Others",0,2
"139788","Others",0,2
"139789","USA",0,2
"139790","USA",0,2
"139791","USA",0,2
"139792","USA",0,2
"139793","Others",0,2
"139794","Others",0,2
"139795","Others",1,2
"139796","Others",1,2
"139797","Others",0,2
"139798","Others",0,2
"139799","Others",0,2
"139800","Others",0,2
"139801","Others",0,2
"139802","Others",5,2
"139803","Others",5,2
"139804","Others",0,2
"139805","Others",0,2
"139806","Others",1,2
"139807","USA",0,2
"139808","USA",0,2
"139809","USA",0,2
"139810","Others",0,2
"139811","Others",0,2
"139812","Others",1,2
"139813","Others",1,2
"139814","Others",4,2
"139815","Others",3,2
"139816","Others",3,2
"139817","USA",3,2
"139818","USA",3,2
"139819","USA",2,2
"139820","Others",2,2
"139821","Canada",1,2
"139822","Others",1,2
"139823","Others",1,2
"139824","Others",1,2
"139825","Others",1,2
"139826","Others",2,2
"139827","Others",2,2
"139828","Others",2,2
"139829","Others",2,2
"139830","USA",0,2
"139831","Others",0,2
"139832","Others",0,2
"139833","USA",0,2
"139834","USA",0,2
