"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"
137160,"Production","2021-06-18","Others","Start",5175
137164,"Production","2021-05-17","USA","Start",5176
137165,"Production","2021-06-18","Others","Start",5177
137166,"Production","2021-06-18","Others","Start",5178
137167,"Production","2021-06-18","Others","Start",5179
137168,"Production","2021-06-18","Others","Start",5180
137169,"Production","2021-06-18","Others","Start",5181
137170,"Production","2021-06-21","Others","Start",5182
137171,"Production","2021-06-21","Others","Start",5183
137172,"Production","2021-06-18","USA","Start",5184
137173,"Production","2021-06-21","USA","Start",5185
137174,"Production","2021-06-21","USA","Start",5186
137175,"Production","2021-06-21","USA","Start",5187
137176,"Production","2021-06-21","USA","Start",5188
137177,"Production","2021-06-21","USA","Start",5189
137178,"Production","2021-06-15","USA","Start",5190
137179,"Production","2021-06-18","Others","Start",5191
137180,"Production","2021-06-07","USA","Start",5192
137181,"Production","2021-06-14","Canada","Start",5193
137183,"Production","2021-05-18","USA","Start",5194
137184,"Production","2021-05-17","USA","Start",5195
137185,"Production","2021-05-18","USA","Start",5196
137186,"Production","2021-06-15","USA","Start",5197
137187,"Production","2021-06-16","Others","Start",5198
137188,"Production","2021-06-16","Others","Start",5199
137189,"Production","2021-06-21","Others","Start",5200
137190,"Production","2021-06-16","Others","Start",5201
137191,"Production","2021-06-17","Canada","Start",5202
137192,"Production","2021-06-17","Others","Start",5203
137194,"Production","2021-06-17","USA","Start",5204
137195,"Production","2021-06-17","USA","Start",5205
137196,"Production","2021-05-18","USA","Start",5206
137197,"Production","2021-06-17","USA","Start",5207
137198,"Production","2021-06-18","Canada","Start",5208
137199,"Production","2021-05-14","Others","Start",5209
137200,"Production","2021-05-21","USA","Start",5210
137201,"Production","2021-06-18","USA","Start",5211
137202,"Production","2021-05-21","USA","Start",5212
137203,"Production","2021-05-21","USA","Start",5213
137205,"Production","2021-06-18","Others","Start",5214
137206,"Production","2021-06-18","Others","Start",5215
137207,"Production","2021-06-18","Others","Start",5216
137208,"Production","2021-06-21","Others","Start",5217
137209,"Production","2021-06-21","Others","Start",5218
137210,"Production","2021-06-01","Others","Start",5219
137211,"Production","2021-06-01","Others","Start",5220
137212,"Production","2021-06-02","USA","Start",5221
137213,"Production","2021-06-04","Others","Start",5222
137214,"Production","2021-06-21","USA","Start",5223
137215,"Production","2021-06-17","Others","Start",5224
137216,"Production","2021-06-17","USA","Start",5225
137217,"Production","2021-06-18","USA","Start",5226
137218,"Production","2021-06-18","USA","Start",5227
137219,"Production","2021-06-18","USA","Start",5228
137220,"Production","2021-06-18","USA","Start",5229
137221,"Production","2021-06-18","USA","Start",5230
137222,"Production","2021-06-18","Others","Start",5231
137223,"Production","2021-06-18","Others","Start",5232
137224,"Production","2021-06-21","Others","Start",5233
137225,"Production","2021-06-21","Others","Start",5234
137226,"Production","2021-06-21","Others","Start",5235
137227,"Production","2021-06-16","Others","Start",5236
137228,"Production","2021-06-17","Others","Start",5237
137229,"Production","2021-06-17","Others","Start",5238
137230,"Production","2021-06-18","Others","Start",5239
137231,"Production","2021-06-22","Others","Start",5240
137232,"Production","2021-06-21","Others","Start",5241
137233,"Production","2021-06-21","Others","Start",5242
137234,"Production","2021-06-21","Others","Start",5243
137235,"Production","2021-06-21","Others","Start",5244
137236,"Production","2021-06-22","Others","Start",5245
137237,"Production","2021-06-22","Others","Start",5246
137238,"Production","2021-06-22","Others","Start",5247
137239,"Production","2021-06-18","Others","Start",5248
137240,"Production","2021-06-21","USA","Start",5249
137241,"Production","2021-06-21","USA","Start",5250
137242,"Production","2021-06-21","USA","Start",5251
137243,"Production","2021-06-21","USA","Start",5252
137244,"Production","2021-06-21","USA","Start",5253
137245,"Production","2021-06-22","Others","Start",5254
137246,"Production","2021-06-22","Others","Start",5255
137247,"Production","2021-06-22","Others","Start",5256
137248,"Production","2021-06-22","Others","Start",5257
137249,"Production","2021-06-22","USA","Start",5258
137250,"Production","2021-06-22","USA","Start",5259
137251,"Production","2021-06-22","USA","Start",5260
137252,"Production","2021-06-22","USA","Start",5261
137254,"Production","2021-06-22","USA","Start",5262
137255,"Production","2021-06-22","Others","Start",5263
137256,"Production","2021-06-22","Others","Start",5264
137257,"Production","2021-06-23","Others","Start",5265
137258,"Production","2021-06-23","Others","Start",5266
137259,"Production","2021-06-22","Others","Start",5267
137260,"Production","2021-06-22","Others","Start",5268
137261,"Production","2021-06-22","Others","Start",5269
137262,"Production","2021-06-22","Others","Start",5270
137263,"Production","2021-06-22","Others","Start",5271
137264,"Production","2021-06-16","USA","Start",5272
137266,"Production","2021-06-17","USA","Start",5273
137267,"Production","2021-06-17","USA","Start",5274
137268,"Production","2021-06-18","USA","Start",5275
137269,"Production","2021-06-18","USA","Start",5276
137270,"Production","2021-06-21","USA","Start",5277
137271,"Production","2021-06-21","USA","Start",5278
137272,"Production","2021-06-21","USA","Start",5279
137273,"Production","2021-06-22","USA","Start",5280
137274,"Production","2021-06-22","Others","Start",5281
137275,"Production","2021-06-22","USA","Start",5282
137276,"Production","2021-06-22","Others","Start",5283
137277,"Production","2021-06-22","Others","Start",5284
137278,"Production","2021-06-22","Others","Start",5285
137279,"Production","2021-06-23","Others","Start",5286
137280,"Production","2021-06-23","Others","Start",5287
137281,"Production","2021-06-23","Others","Start",5288
137282,"Production","2021-06-07","Others","Start",5289
137283,"Production","2021-06-07","USA","Start",5290
137284,"Production","2021-06-07","Others","Start",5291
137285,"Production","2021-06-08","USA","Start",5292
137286,"Production","2021-06-08","Others","Start",5293
137287,"Production","2021-06-09","USA","Start",5294
137288,"Production","2021-06-11","USA","Start",5295
137289,"Production","2021-06-11","USA","Start",5296
137290,"Production","2021-06-11","Others","Start",5297
137291,"Production","2021-06-14","USA","Start",5298
137292,"Production","2021-06-14","USA","Start",5299
137293,"Production","2021-06-14","USA","Start",5300
137294,"Production","2021-06-23","USA","Start",5301
137295,"Production","2021-06-14","USA","Start",5302
137296,"Production","2021-06-14","USA","Start",5303
137297,"Production","2021-06-18","Others","Start",5304
137298,"Production","2021-06-22","Others","Start",5305
137299,"Production","2021-06-23","Others","Start",5306
137300,"Production","2021-06-22","Others","Start",5307
137301,"Production","2021-06-21","USA","Start",5308
137302,"Production","2021-06-22","Others","Start",5309
137303,"Production","2021-06-23","USA","Start",5310
137304,"Production","2021-06-23","USA","Start",5311
137305,"Production","2021-06-23","USA","Start",5312
137306,"Production","2021-06-19","USA","Start",5313
137307,"Production","2021-06-19","USA","Start",5314
137308,"Production","2021-06-22","USA","Start",5315
137309,"Production","2021-06-22","USA","Start",5316
137310,"Production","2021-06-23","Others","Start",5317
137311,"Production","2021-06-23","Others","Start",5318
137312,"Production","2021-06-05","Canada","Start",5319
137313,"Production","2021-06-05","Canada","Start",5320
137314,"Production","2021-06-24","Others","Start",5321
137315,"Production","2021-06-24","Others","Start",5322
137316,"Production","2021-06-24","Others","Start",5323
137317,"Production","2021-06-24","Others","Start",5324
137318,"Production","2021-06-24","Others","Start",5325
137319,"Production","2021-06-24","Others","Start",5326
137320,"Production","2021-06-23","Others","Start",5327
137321,"Production","2021-06-23","Others","Start",5328
137322,"Production","2021-06-23","Others","Start",5329
137323,"Production","2021-06-23","Others","Start",5330
137324,"Production","2021-06-15","Others","Start",5331
137325,"Production","2021-06-11","USA","Start",5332
137326,"Production","2021-06-23","Others","Start",5333
137327,"Production","2021-06-23","Others","Start",5334
137328,"Production","2021-06-23","Others","Start",5335
137329,"Production","2021-06-18","USA","Start",5336
137330,"Production","2021-06-22","USA","Start",5337
137331,"Production","2021-06-22","USA","Start",5338
137332,"Production","2021-06-22","USA","Start",5339
137333,"Production","2021-06-22","USA","Start",5340
137334,"Production","2021-06-22","USA","Start",5341
137335,"Production","2021-06-22","USA","Start",5342
137336,"Production","2021-06-22","USA","Start",5343
137337,"Production","2021-06-22","USA","Start",5344
137338,"Production","2021-06-15","Others","Start",5345
137339,"Production","2021-06-16","Others","Start",5346
137340,"Production","2021-06-17","USA","Start",5347
137341,"Production","2021-06-17","Canada","Start",5348
137342,"Production","2021-06-17","USA","Start",5349
137343,"Production","2021-06-17","Canada","Start",5350
137344,"Production","2021-06-17","Others","Start",5351
137345,"Production","2021-06-18","Others","Start",5352
137346,"Production","2021-06-18","USA","Start",5353
137361,"Production","2021-06-24","USA","Start",5354
137362,"Production","2021-06-24","USA","Start",5355
137363,"Production","2021-06-24","USA","Start",5356
137364,"Production","2021-06-25","Others","Start",5357
137365,"Production","2021-06-24","Others","Start",5358
137366,"Production","2021-06-24","Others","Start",5359
137367,"Production","2021-06-24","Others","Start",5360
137368,"Production","2021-06-24","Others","Start",5361
137369,"Production","2021-06-24","Others","Start",5362
137370,"Production","2021-06-24","Others","Start",5363
137371,"Production","2021-06-24","Others","Start",5364
137372,"Production","2021-06-24","Others","Start",5365
137373,"Production","2021-06-24","Others","Start",5366
137374,"Production","2021-06-24","Others","Start",5367
137375,"Production","2021-06-25","Others","Start",5368
137376,"Production","2021-06-25","Others","Start",5369
137377,"Production","2021-06-25","Others","Start",5370
137378,"Production","2021-06-25","Others","Start",5371
137379,"Production","2021-06-01","Others","Start",5372
137380,"Production","2021-06-01","Others","Start",5373
137381,"Production","2021-06-01","Others","Start",5374
137382,"Production","2021-06-01","Others","Start",5375
137383,"Production","2021-06-01","Others","Start",5376
137384,"Production","2021-06-01","Others","Start",5377
137385,"Production","2021-06-02","Others","Start",5378
137386,"Production","2021-06-02","Others","Start",5379
137387,"Production","2021-06-02","Others","Start",5380
137388,"Production","2021-06-02","Others","Start",5381
137389,"Production","2021-06-02","Others","Start",5382
137390,"Production","2021-06-02","Others","Start",5383
137391,"Production","2021-06-03","Others","Start",5384
137392,"Production","2021-06-03","Others","Start",5385
137393,"Production","2021-06-03","Others","Start",5386
137394,"Production","2021-06-03","Others","Start",5387
137395,"Production","2021-06-03","Others","Start",5388
137396,"Production","2021-06-03","Others","Start",5389
137397,"Production","2021-06-05","Others","Start",5390
137398,"Production","2021-06-05","Others","Start",5391
137399,"Production","2021-06-05","Others","Start",5392
137400,"Production","2021-06-05","Others","Start",5393
137401,"Production","2021-06-05","Others","Start",5394
137402,"Production","2021-06-07","Others","Start",5395
137403,"Production","2021-06-07","Others","Start",5396
137404,"Production","2021-06-07","Others","Start",5397
137405,"Production","2021-06-07","Others","Start",5398
137406,"Production","2021-06-07","Others","Start",5399
137407,"Production","2021-06-08","Others","Start",5400
137408,"Production","2021-06-08","Others","Start",5401
137409,"Production","2021-06-08","Others","Start",5402
137410,"Production","2021-06-08","Others","Start",5403
137411,"Production","2021-06-08","Others","Start",5404
137412,"Production","2021-06-08","Others","Start",5405
137413,"Production","2021-06-11","Others","Start",5406
137414,"Production","2021-06-11","Others","Start",5407
137415,"Production","2021-06-12","Others","Start",5408
137416,"Production","2021-06-12","Others","Start",5409
137417,"Production","2021-06-12","Others","Start",5410
137418,"Production","2021-06-12","Others","Start",5411
137419,"Production","2021-06-12","Others","Start",5412
137420,"Production","2021-06-12","Others","Start",5413
137421,"Production","2021-06-12","Others","Start",5414
137422,"Production","2021-06-12","Others","Start",5415
137423,"Production","2021-06-12","Others","Start",5416
137424,"Production","2021-06-12","Others","Start",5417
137425,"Production","2021-06-13","Others","Start",5418
137426,"Production","2021-06-13","Others","Start",5419
137427,"Production","2021-06-13","Others","Start",5420
137428,"Production","2021-06-14","Others","Start",5421
137429,"Production","2021-06-14","Others","Start",5422
137430,"Production","2021-06-15","Others","Start",5423
137431,"Production","2021-06-15","Others","Start",5424
137432,"Production","2021-06-15","Others","Start",5425
137433,"Production","2021-06-23","USA","Start",5426
137434,"Production","2021-06-23","USA","Start",5427
137435,"Production","2021-06-23","USA","Start",5428
137436,"Production","2021-06-18","USA","Start",5429
137437,"Production","2021-06-18","USA","Start",5430
137438,"Production","2021-06-18","USA","Start",5431
137439,"Production","2021-06-21","USA","Start",5432
137440,"Production","2021-06-24","Others","Start",5433
137441,"Production","2021-06-24","Others","Start",5434
137442,"Production","2021-06-24","Others","Start",5435
137443,"Production","2021-06-24","Others","Start",5436
137444,"Production","2021-06-25","Others","Start",5437
137445,"Production","2021-06-25","Others","Start",5438
137446,"Production","2021-06-25","Others","Start",5439
137447,"Production","2021-06-25","Others","Start",5440
137448,"Production","2021-06-27","Others","Start",5441
137449,"Production","2021-06-27","Others","Start",5442
137450,"Production","2021-06-25","USA","Start",5443
137451,"Production","2021-06-25","USA","Start",5444
137452,"Production","2021-06-25","USA","Start",5445
137453,"Production","2021-06-25","USA","Start",5446
137454,"Production","2021-06-25","USA","Start",5447
137455,"Production","2021-06-24","USA","Start",5448
137456,"Production","2021-06-24","USA","Start",5449
137457,"Production","2021-06-24","USA","Start",5450
137458,"Production","2021-06-25","USA","Start",5451
137459,"Production","2021-06-25","USA","Start",5452
137460,"Production","2021-06-25","Others","Start",5453
137461,"Production","2021-06-25","Others","Start",5454
137462,"Production","2021-06-25","Others","Start",5455
137463,"Production","2021-06-25","Others","Start",5456
137464,"Production","2021-06-24","USA","Start",5457
137465,"Production","2021-06-24","USA","Start",5458
137466,"Production","2021-06-28","USA","Start",5459
137467,"Production","2021-06-28","USA","Start",5460
137468,"Production","2021-06-28","USA","Start",5461
137469,"Production","2021-06-28","USA","Start",5462
137470,"Production","2021-06-28","USA","Start",5463
137471,"Production","2021-06-25","Others","Start",5464
137472,"Production","2021-06-25","Others","Start",5465
137473,"Production","2021-06-25","Others","Start",5466
137474,"Production","2021-06-25","Others","Start",5467
137475,"Production","2021-06-22","USA","Start",5468
137476,"Production","2021-06-22","USA","Start",5469
137477,"Production","2021-06-22","USA","Start",5470
137478,"Production","2021-06-24","USA","Start",5471
137479,"Production","2021-06-25","USA","Start",5472
137480,"Production","2021-06-21","Others","Start",5473
137481,"Production","2021-06-21","Others","Start",5474
137482,"Production","2021-06-22","Others","Start",5475
137483,"Production","2021-06-22","Others","Start",5476
137484,"Production","2021-06-22","Others","Start",5477
137485,"Production","2021-06-23","Others","Start",5478
137486,"Production","2021-06-24","Others","Start",5479
137487,"Production","2021-06-18","USA","Start",5480
137488,"Production","2021-06-24","Others","Start",5481
137489,"Production","2021-06-22","USA","Start",5482
137490,"Production","2021-06-24","USA","Start",5483
137491,"Production","2021-06-22","Others","Start",5484
137492,"Production","2021-06-25","Others","Start",5485
137493,"Production","2021-06-24","Others","Start",5486
137494,"Production","2021-06-25","Others","Start",5487
137495,"Production","2021-06-24","Others","Start",5488
137497,"Production","2021-06-07","Others","Start",5489
137498,"Production","2021-06-07","Others","Start",5490
137499,"Production","2021-06-24","Others","Start",5491
137500,"Production","2021-06-04","USA","Start",5492
137501,"Production","2021-06-11","USA","Start",5493
137502,"Production","2021-06-21","USA","Start",5494
137503,"Production","2021-06-11","USA","Start",5495
137504,"Production","2021-06-03","USA","Start",5496
137505,"Production","2021-06-28","Others","Start",5497
137506,"Production","2021-06-28","Others","Start",5498
137507,"Production","2021-06-11","USA","Start",5499
137508,"Production","2021-06-28","USA","Start",5500
137509,"Production","2021-06-28","Others","Start",5501
137510,"Production","2021-06-18","USA","Start",5502
137511,"Production","2021-06-22","USA","Start",5503
137512,"Production","2021-06-28","Others","Start",5504
137513,"Production","2021-06-29","Others","Start",5505
137514,"Production","2021-06-29","Others","Start",5506
137515,"Production","2021-06-18","USA","Start",5507
137516,"Production","2021-06-21","Others","Start",5508
137517,"Production","2021-06-21","USA","Start",5509
137518,"Production","2021-06-22","Others","Start",5510
137519,"Production","2021-06-22","USA","Start",5511
137520,"Production","2021-06-22","USA","Start",5512
137521,"Production","2021-06-23","Others","Start",5513
137522,"Production","2021-06-24","USA","Start",5514
137523,"Production","2021-06-25","Others","Start",5515
137524,"Production","2021-06-28","USA","Start",5516
137525,"Production","2021-06-28","USA","Start",5517
137526,"Production","2021-06-28","USA","Start",5518
137527,"Production","2021-06-28","USA","Start",5519
137528,"Production","2021-06-28","USA","Start",5520
137529,"Production","2021-06-28","USA","Start",5521
137530,"Production","2021-06-28","USA","Start",5522
137531,"Production","2021-06-28","USA","Start",5523
137532,"Production","2021-06-28","USA","Start",5524
137533,"Production","2021-06-29","Others","Start",5525
137534,"Production","2021-06-28","Others","Start",5526
137535,"Production","2021-06-28","Others","Start",5527
137536,"Production","2021-06-28","Others","Start",5528
137537,"Production","2021-06-28","Others","Start",5529
137541,"Production","2021-06-30","Others","Start",5530
137542,"Production","2021-06-24","Others","Start",5531
137543,"Production","2021-06-25","Others","Start",5532
137544,"Production","2021-06-25","Others","Start",5533
137545,"Production","2021-06-28","Others","Start",5534
137546,"Production","2021-05-27","USA","Start",5535
137547,"Production","2021-06-29","Others","Start",5536
137548,"Production","2021-06-29","USA","Start",5537
137549,"Production","2021-06-29","Others","Start",5538
137550,"Production","2021-06-29","Others","Start",5539
137551,"Production","2021-06-29","Others","Start",5540
137552,"Production","2021-06-28","USA","Start",5541
137553,"Production","2021-06-30","Others","Start",5542
137554,"Production","2021-06-30","Others","Start",5543
137555,"Production","2021-06-30","Others","Start",5544
137556,"Production","2021-06-30","Others","Start",5545
137557,"Production","2021-06-30","Others","Start",5546
137558,"Production","2021-06-29","Canada","Start",5547
137559,"Production","2021-06-21","USA","Start",5548
137560,"Production","2021-06-21","USA","Start",5549
137561,"Production","2021-06-21","USA","Start",5550
137562,"Production","2021-06-23","USA","Start",5551
137563,"Production","2021-06-24","USA","Start",5552
137564,"Production","2021-06-29","Others","Start",5553
137565,"Production","2021-06-29","Others","Start",5554
137566,"Production","2021-06-29","USA","Start",5555
137567,"Production","2021-06-29","Others","Start",5556
137568,"Production","2021-06-29","Others","Start",5557
137569,"Production","2021-06-29","Canada","Start",5558
137570,"Production","2021-06-24","USA","Start",5559
137571,"Production","2021-06-24","USA","Start",5560
137572,"Production","2021-06-24","USA","Start",5561
137573,"Production","2021-06-25","USA","Start",5562
137574,"Production","2021-06-28","USA","Start",5563
137575,"Production","2021-06-28","USA","Start",5564
137576,"Production","2021-06-29","USA","Start",5565
137577,"Production","2021-06-29","USA","Start",5566
137578,"Production","2021-06-28","USA","Start",5567
137579,"Production","2021-06-28","USA","Start",5568
137580,"Production","2021-06-08","Others","Start",5569
137581,"Production","2021-06-24","Others","Start",5570
137582,"Production","2021-06-29","Others","Start",5571
137583,"Production","2021-06-29","Others","Start",5572
137585,"Production","2021-06-29","Others","Start",5573
137586,"Production","2021-06-29","Others","Start",5574
137587,"Production","2021-06-21","Others","Start",5575
137588,"Production","2021-06-30","USA","Start",5576
137589,"Production","2021-06-30","USA","Start",5577
137590,"Production","2021-06-30","USA","Start",5578
137591,"Production","2021-06-22","Others","Start",5579
137592,"Production","2021-06-24","Others","Start",5580
137593,"Production","2021-06-18","Others","Start",5581
137594,"Production","2021-06-25","Others","Start",5582
137595,"Production","2021-06-25","Others","Start",5583
137596,"Production","2021-06-28","Others","Start",5584
137597,"Production","2021-06-28","Others","Start",5585
137598,"Production","2021-06-29","Others","Start",5586
137599,"Production","2021-06-30","Others","Start",5587
137600,"Production","2021-06-30","USA","Start",5588
137601,"Production","2021-06-30","Others","Start",5589
137602,"Production","2021-06-30","Others","Start",5590
137603,"Production","2021-06-30","USA","Start",5591
137604,"Production","2021-06-29","USA","Start",5592
137605,"Production","2021-06-29","USA","Start",5593
137606,"Production","2021-06-29","USA","Start",5594
137607,"Production","2021-06-29","USA","Start",5595
137608,"Production","2021-06-30","Others","Start",5596
137609,"Production","2021-06-30","Others","Start",5597
137610,"Production","2021-06-30","Others","Start",5598
137611,"Production","2021-06-30","Others","Start",5599
137612,"Production","2021-06-30","Others","Start",5600
137613,"Production","2021-06-30","USA","Start",5601
137614,"Production","2021-06-30","Others","Start",5602
137615,"Production","2021-06-30","USA","Start",5603
137616,"Production","2021-06-30","USA","Start",5604
137617,"Production","2021-07-01","USA","Start",5605
137618,"Production","2021-07-01","USA","Start",5606
137619,"Production","2021-06-30","USA","Start",5607
137620,"Production","2021-06-30","USA","Start",5608
137621,"Production","2021-06-30","USA","Start",5609
137622,"Production","2021-06-10","USA","Start",5610
137623,"Production","2021-07-02","Others","Start",5611
137624,"Production","2021-07-01","Others","Start",5612
137625,"Production","2021-07-01","Others","Start",5613
137626,"Production","2021-07-01","Others","Start",5614
137627,"Production","2021-06-09","Others","Start",5615
137628,"Production","2021-07-01","USA","Start",5616
137629,"Production","2021-07-01","USA","Start",5617
137630,"Production","2021-07-01","USA","Start",5618
137631,"Production","2021-06-10","Others","Start",5619
137632,"Production","2021-06-15","Others","Start",5620
137633,"Production","2021-06-15","Others","Start",5621
137634,"Production","2021-06-17","Others","Start",5622
137635,"Production","2021-06-18","Others","Start",5623
137636,"Production","2021-06-25","Others","Start",5624
137637,"Production","2021-06-21","Others","Start",5625
137638,"Production","2021-06-21","USA","Start",5626
137639,"Production","2021-06-21","USA","Start",5627
137640,"Production","2021-06-23","Others","Start",5628
137641,"Production","2021-06-28","USA","Start",5629
137642,"Production","2021-06-29","USA","Start",5630
137643,"Production","2021-06-30","USA","Start",5631
137644,"Production","2021-06-21","Others","Start",5632
137645,"Production","2021-06-21","Others","Start",5633
137646,"Production","2021-06-21","USA","Start",5634
137647,"Production","2021-07-01","Others","Start",5635
137648,"Production","2021-06-21","Others","Start",5636
137649,"Production","2021-06-22","Canada","Start",5637
137650,"Production","2021-07-01","Others","Start",5638
137651,"Production","2021-06-10","USA","Start",5639
137652,"Production","2021-06-10","USA","Start",5640
137653,"Production","2021-07-01","Others","Start",5641
137654,"Production","2021-06-10","USA","Start",5642
137655,"Production","2021-06-10","USA","Start",5643
137656,"Production","2021-07-01","Others","Start",5644
137657,"Production","2021-07-01","Others","Start",5645
137658,"Production","2021-06-11","USA","Start",5646
137659,"Production","2021-06-22","USA","Start",5647
137660,"Production","2021-06-11","USA","Start",5648
137661,"Production","2021-07-01","Others","Start",5649
137662,"Production","2021-06-22","USA","Start",5650
137663,"Production","2021-06-24","USA","Start",5651
137664,"Production","2021-06-24","Canada","Start",5652
137665,"Production","2021-06-24","Others","Start",5653
137666,"Production","2021-06-25","Others","Start",5654
137667,"Production","2021-06-25","Others","Start",5655
137668,"Production","2021-06-15","USA","Start",5656
137669,"Production","2021-06-25","USA","Start",5657
137670,"Production","2021-06-25","Others","Start",5658
137671,"Production","2021-06-25","Others","Start",5659
137672,"Production","2021-06-25","Others","Start",5660
137673,"Production","2021-06-28","Others","Start",5661
137675,"Production","2021-06-03","USA","Start",5662
137676,"Production","2021-06-04","USA","Start",5663
137677,"Production","2021-06-04","USA","Start",5664
137678,"Production","2021-06-08","USA","Start",5665
137679,"Production","2021-06-04","Others","Start",5666
137680,"Production","2021-06-08","USA","Start",5667
137681,"Production","2021-06-08","USA","Start",5668
137682,"Production","2021-06-10","USA","Start",5669
137683,"Production","2021-06-11","USA","Start",5670
137685,"Production","2021-06-11","USA","Start",5671
137686,"Production","2021-06-22","USA","Start",5672
137687,"Production","2021-06-22","USA","Start",5673
137688,"Production","2021-06-22","USA","Start",5674
137689,"Production","2021-06-22","USA","Start",5675
137690,"Production","2021-06-17","USA","Start",5676
137691,"Production","2021-06-17","USA","Start",5677
137692,"Production","2021-06-23","USA","Start",5678
137693,"Production","2021-06-23","USA","Start",5679
137694,"Production","2021-06-28","USA","Start",5680
137695,"Production","2021-06-28","USA","Start",5681
137696,"Production","2021-06-30","USA","Start",5682
137697,"Production","2021-06-30","USA","Start",5683
137698,"Production","2021-06-30","USA","Start",5684
137699,"Production","2021-07-01","USA","Start",5685
137700,"Production","2021-07-01","USA","Start",5686
137701,"Production","2021-07-01","USA","Start",5687
137702,"Production","2021-07-01","Others","Start",5688
137703,"Production","2021-07-01","Others","Start",5689
137704,"Production","2021-07-01","Others","Start",5690
137705,"Production","2021-06-24","USA","Start",5691
137706,"Production","2021-06-24","USA","Start",5692
137707,"Production","2021-06-25","USA","Start",5693
137708,"Production","2021-06-25","Others","Start",5694
137709,"Production","2021-06-10","USA","Start",5695
137710,"Production","2021-06-30","Others","Start",5696
137711,"Production","2021-06-30","Others","Start",5697
137712,"Production","2021-07-01","Others","Start",5698
137713,"Production","2021-07-01","Others","Start",5699
137714,"Production","2021-07-01","Others","Start",5700
137715,"Production","2021-07-01","Others","Start",5701
137716,"Production","2021-06-30","Others","Start",5702
137717,"Production","2021-06-15","USA","Start",5703
137718,"Production","2021-06-15","USA","Start",5704
137719,"Production","2021-06-15","USA","Start",5705
137720,"Production","2021-06-15","USA","Start",5706
137721,"Production","2021-06-15","USA","Start",5707
137722,"Production","2021-06-15","USA","Start",5708
137723,"Production","2021-06-15","USA","Start",5709
137724,"Production","2021-06-16","USA","Start",5710
137725,"Production","2021-06-16","USA","Start",5711
137726,"Production","2021-06-16","USA","Start",5712
137727,"Production","2021-06-24","USA","Start",5713
137728,"Production","2021-06-24","USA","Start",5714
137729,"Production","2021-06-24","USA","Start",5715
137730,"Production","2021-06-24","USA","Start",5716
137731,"Production","2021-06-24","USA","Start",5717
137733,"Production","2021-06-24","USA","Start",5718
137734,"Production","2021-06-24","USA","Start",5719
137735,"Production","2021-06-24","USA","Start",5720
137736,"Production","2021-06-30","USA","Start",5721
137737,"Production","2021-06-30","USA","Start",5722
137738,"Production","2021-07-02","Others","Start",5723
137739,"Production","2021-07-02","Others","Start",5724
137740,"Production","2021-07-02","Others","Start",5725
137741,"Production","2021-07-01","Others","Start",5726
137742,"Production","2021-07-01","Others","Start",5727
137743,"Production","2021-07-01","Others","Start",5728
137744,"Production","2021-07-02","USA","Start",5729
137745,"Production","2021-07-02","USA","Start",5730
137761,"Production","2021-07-03","Others","Start",5731
137762,"Production","2021-07-03","Others","Start",5732
137763,"Production","2021-07-03","Others","Start",5733
137764,"Production","2021-07-03","Others","Start",5734
137765,"Production","2021-07-04","Others","Start",5735
137766,"Production","2021-07-04","Others","Start",5736
137767,"Production","2021-07-04","Others","Start",5737
137768,"Production","2021-07-04","Others","Start",5738
137769,"Production","2021-07-02","USA","Start",5739
137770,"Production","2021-07-02","USA","Start",5740
137771,"Production","2021-07-02","Others","Start",5741
137772,"Production","2021-07-02","Others","Start",5742
137773,"Production","2021-07-02","Others","Start",5743
137774,"Production","2021-06-30","Others","Start",5744
137775,"Production","2021-06-24","USA","Start",5745
137776,"Production","2021-06-24","USA","Start",5746
137777,"Production","2021-07-02","Others","Start",5747
137778,"Production","2021-06-30","USA","Start",5748
137779,"Production","2021-07-04","Others","Start",5749
137780,"Production","2021-07-04","Others","Start",5750
137781,"Production","2021-07-01","Others","Start",5751
137782,"Production","2021-07-01","Others","Start",5752
137783,"Production","2021-07-02","Others","Start",5753
137784,"Production","2021-07-02","Others","Start",5754
137785,"Production","2021-06-01","Others","Start",5755
137786,"Production","2021-06-02","USA","Start",5756
137787,"Production","2021-06-02","Others","Start",5757
137788,"Production","2021-07-01","USA","Start",5758
137789,"Production","2021-07-01","USA","Start",5759
137790,"Production","2021-07-01","USA","Start",5760
137791,"Production","2021-07-01","USA","Start",5761
137792,"Production","2021-06-03","USA","Start",5762
137793,"Production","2021-06-04","Others","Start",5763
137794,"Production","2021-06-04","Others","Start",5764
137795,"Production","2021-06-05","Canada","Start",5765
137796,"Production","2021-06-07","USA","Start",5766
137797,"Production","2021-06-07","USA","Start",5767
137798,"Production","2021-06-07","USA","Start",5768
137799,"Production","2021-06-09","Canada","Start",5769
137800,"Production","2021-06-10","Others","Start",5770
137801,"Production","2021-06-10","Others","Start",5771
137802,"Production","2021-06-10","Others","Start",5772
137803,"Production","2021-06-07","USA","Start",5773
137804,"Production","2021-06-15","Others","Start",5774
137805,"Production","2021-06-16","USA","Start",5775
137806,"Production","2021-06-15","USA","Start",5776
137807,"Production","2021-06-15","USA","Start",5777
137808,"Production","2021-06-17","Canada","Start",5778
137809,"Production","2021-06-15","Others","Start",5779
137810,"Production","2021-06-22","USA","Start",5780
